Nome,Status
SHÉRIDAN,A Proposicao procurada nao existe
EXPEDITO NETTO,A Proposicao procurada nao existe
EROS BIONDINI,A Proposicao procurada nao existe
SEVERINO PESSOA,A Proposicao procurada nao existe
RUBENS OTONI,A Proposicao procurada nao existe
JANDIRA FEGHALI,A Proposicao procurada nao existe
ALCEU MOREIRA,"Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Aguardando Designação de Relator, Arquivada, Aguardando Apreciação pelo Senado Federal"
ANDRÉ ABDON,A Proposicao procurada nao existe
ROBERTO PESSOA,A Proposicao procurada nao existe
VINICIUS FARAH,A Proposicao procurada nao existe
LUCIANO DUCCI,A Proposicao procurada nao existe
JOÃO CAMPOS,"Aguardando Designação de Relator, Arquivada"
GELSON AZEVEDO,A Proposicao procurada nao existe
CARLOS SAMPAIO,"Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
GUSTINHO RIBEIRO,A Proposicao procurada nao existe
MARA ROCHA,A Proposicao procurada nao existe
MARCON,"Arquivada, Devolvida ao Autor, Arquivada, Arquivada, Tramitando em Conjunto"
DARCÍSIO PERONDI,A Proposicao procurada nao existe
DOMINGOS SÁVIO,"Tramitando em Conjunto, Tramitando em Conjunto"
NEREU CRISPIM,A Proposicao procurada nao existe
PEDRO UCZAI,"Aguardando Parecer, Prioridade (Art. 151, II, RICD), Arquivada, Tramitando em Conjunto, Arquivada"
EDUARDO CURY,A Proposicao procurada nao existe
WILSON SANTIAGO,A Proposicao procurada nao existe
ZÉ SILVA,"Pronta para Pauta, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto"
MARLON SANTOS,A Proposicao procurada nao existe
VITOR LIPPI,A Proposicao procurada nao existe
RONALDO CARLETTO,A Proposicao procurada nao existe
MARCOS AURÉLIO SAMPAIO,A Proposicao procurada nao existe
PAULO GUEDES,A Proposicao procurada nao existe
ANTONIO BRITO,"Aguardando Designação de Relator, Arquivada, Pronta para Pauta, Arquivada, Tramitando em Conjunto"
HUGO MOTTA,"Tramitando em Conjunto, Arquivada"
MÁRCIO LABRE,A Proposicao procurada nao existe
JESUS SÉRGIO,A Proposicao procurada nao existe
PAULO ABI-ACKEL,"Tramitando em Conjunto, Aguardando Designação de Relator"
SERGIO SOUZA,Tramitando em Conjunto
AFONSO HAMM,"Transformado em Norma Jurídica, Pronta para Pauta, Urgência (Art. 155, RICD)"
SILVIA CRISTINA,A Proposicao procurada nao existe
ALINE SLEUTJES,A Proposicao procurada nao existe
ORLANDO SILVA,A Proposicao procurada nao existe
ALICE PORTUGAL,Tramitando em Conjunto
BOHN GASS,A Proposicao procurada nao existe
CLAUDIO CAJADO,A Proposicao procurada nao existe
RAUL HENRY,"Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Arquivada, Arquivada"
CAMILO CAPIBERIBE,A Proposicao procurada nao existe
AUGUSTO COUTINHO,Devolvida ao Autor
MÁRIO NEGROMONTE JR.,A Proposicao procurada nao existe
DANRLEI DE DEUS HINTERHOLZ,"Retirado pelo Autor, Arquivada, Aguardando Parecer"
GENINHO ZULIANI,A Proposicao procurada nao existe
CELSO MALDANER,Aguardando Designação de Relator
GEOVANIA DE SÁ,A Proposicao procurada nao existe
TIAGO DIMAS,A Proposicao procurada nao existe
ANDRÉ DE PAULA,A Proposicao procurada nao existe
WALTER ALVES,A Proposicao procurada nao existe
JOSÉ RICARDO,A Proposicao procurada nao existe
BACELAR,A Proposicao procurada nao existe
AROLDO MARTINS,A Proposicao procurada nao existe
ÁTILA LIRA,A Proposicao procurada nao existe
BENEDITA DA SILVA,"Arquivada, Aguardando Designação de Relator, Arquivada, Tramitando em Conjunto"
POMPEO DE MATTOS,A Proposicao procurada nao existe
DIMAS FABIANO,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer"
DENIS BEZERRA,A Proposicao procurada nao existe
ZÉ VITOR,A Proposicao procurada nao existe
FLORDELIS,A Proposicao procurada nao existe
ROSANGELA GOMES,A Proposicao procurada nao existe
CARLOS HENRIQUE GAGUIM,A Proposicao procurada nao existe
TITO,A Proposicao procurada nao existe
PROFESSORA ROSA NEIDE,A Proposicao procurada nao existe
CACÁ LEÃO,A Proposicao procurada nao existe
JAQUELINE CASSOL,A Proposicao procurada nao existe
FAUSTO PINATO,A Proposicao procurada nao existe
JUSCELINO FILHO,A Proposicao procurada nao existe
MÁRIO HERINGER,Arquivada
GUILHERME DERRITE,A Proposicao procurada nao existe
TALÍRIA PETRONE,A Proposicao procurada nao existe
ADRIANO DO BALDY,A Proposicao procurada nao existe
VALMIR ASSUNÇÃO,A Proposicao procurada nao existe
CRISTIANO VALE,A Proposicao procurada nao existe
FÁBIO MITIDIERI,A Proposicao procurada nao existe
JOAQUIM PASSARINHO,A Proposicao procurada nao existe
EVAIR VIEIRA DE MELO,A Proposicao procurada nao existe
PAULO FREIRE COSTA,A Proposicao procurada nao existe
MARCELO FREIXO,A Proposicao procurada nao existe
BOCA ABERTA,A Proposicao procurada nao existe
REGINALDO LOPES,Arquivada
ERIKA KOKAY,"Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Retirado pelo Autor, Tramitando em Conjunto"
JÚLIO DELGADO,A Proposicao procurada nao existe
ALEXANDRE PADILHA,A Proposicao procurada nao existe
DAVID SOARES,A Proposicao procurada nao existe
LEUR LOMANTO JÚNIOR,A Proposicao procurada nao existe
RUBENS BUENO,"Arquivada, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD)"
PEDRO WESTPHALEN,A Proposicao procurada nao existe
ABÍLIO SANTANA,A Proposicao procurada nao existe
AFONSO FLORENCE,A Proposicao procurada nao existe
SEBASTIÃO OLIVEIRA,A Proposicao procurada nao existe
JOSÉ ROCHA,Arquivada
ALIEL MACHADO,A Proposicao procurada nao existe
RODRIGO DE CASTRO,A Proposicao procurada nao existe
JHC,A Proposicao procurada nao existe
GENECIAS NORONHA,A Proposicao procurada nao existe
GLAUSTIN FOKUS,A Proposicao procurada nao existe
JUNINHO DO PNEU,A Proposicao procurada nao existe
GURGEL,"Arquivada, Arquivada"
HELDER SALOMÃO,A Proposicao procurada nao existe
IDILVAN ALENCAR,A Proposicao procurada nao existe
JEFFERSON CAMPOS,Tramitando em Conjunto
NILSON PINTO,A Proposicao procurada nao existe
RENATA ABREU,A Proposicao procurada nao existe
LOESTER TRUTIS,A Proposicao procurada nao existe
JÚNIOR MANO,A Proposicao procurada nao existe
VALDEVAN NOVENTA,A Proposicao procurada nao existe
ZECA DIRCEU,A Proposicao procurada nao existe
EDUARDO BISMARCK,A Proposicao procurada nao existe
PROFESSORA DAYANE PIMENTEL,A Proposicao procurada nao existe
GIOVANI CHERINI,"Aguardando Parecer, Tramitando em Conjunto, Transformado em Norma Jurídica, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Arquivada, Aguardando Designação de Relator, Ordinária (Art. 151, III, RICD), Retirado pelo Autor, Tramitando em Conjunto, Devolvida ao Autor, Aguardando Designação de Relator, Aguardando Parecer, Arquivada, Pronta para Pauta, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto"
PAULO PIMENTA,Arquivada
DIEGO GARCIA,A Proposicao procurada nao existe
ALESSANDRO MOLON,"Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada"
ALEXANDRE SERFIOTIS,A Proposicao procurada nao existe
MARCOS PEREIRA,A Proposicao procurada nao existe
MARIA ROSAS,A Proposicao procurada nao existe
WALDENOR PEREIRA,A Proposicao procurada nao existe
ANGELA AMIN,A Proposicao procurada nao existe
PADRE JOÃO,"Pronta para Pauta, Aguardando Designação de Relator, Aguardando Designação de Relator"
IRACEMA PORTELLA,"Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Aguardando Designação de Relator"
CARLOS ZARATTINI,"Arquivada, Tramitando em Conjunto"
ODAIR CUNHA,A Proposicao procurada nao existe
HENRIQUE FONTANA,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Transformado em Norma Jurídica"
DRA. VANDA MILANI,A Proposicao procurada nao existe
CAPITÃO WAGNER,A Proposicao procurada nao existe
MARGARIDA SALOMÃO,A Proposicao procurada nao existe
NATÁLIA BONAVIDES,A Proposicao procurada nao existe
OTONI DE PAULA,A Proposicao procurada nao existe
DR. JAZIEL,A Proposicao procurada nao existe
CEZINHA DE MADUREIRA,A Proposicao procurada nao existe
MARINA SANTOS,A Proposicao procurada nao existe
ALTINEU CÔRTES,A Proposicao procurada nao existe
FELIPE FRANCISCHINI,A Proposicao procurada nao existe
EDILÁZIO JÚNIOR,A Proposicao procurada nao existe
EDUARDO COSTA,A Proposicao procurada nao existe
PAULO AZI,A Proposicao procurada nao existe
PROFESSOR JOZIEL,A Proposicao procurada nao existe
LEANDRE,A Proposicao procurada nao existe
WOLNEY QUEIROZ,"Tramitando em Conjunto, Arquivada"
JOÃO H. CAMPOS,A Proposicao procurada nao existe
FÁBIO FARIA,"Aguardando Parecer, Arquivada, Tramitando em Conjunto, Aguardando Parecer"
CAPITÃO ALBERTO NETO,A Proposicao procurada nao existe
SÂMIA BOMFIM,A Proposicao procurada nao existe
PAULÃO,Arquivada
LAFAYETTE DE ANDRADA,A Proposicao procurada nao existe
RICARDO IZAR,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Aguardando Apreciação pelo Senado Federal, Urgência (Art. 155, RICD), Pronta para Pauta, Aguardando Deliberação, Aguardando Designação de Relator, Transformado em Norma Jurídica, Ordinária (Art. 151, III, RICD), Arquivada, Aguardando Parecer, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Designação de Relator, Tramitando em Conjunto, Retirado pelo Autor"
GUTEMBERG REIS,A Proposicao procurada nao existe
GUILHERME MUSSI,"Arquivada, Aguardando Parecer, Urgência (Art. 155, RICD), Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Devolvida ao Autor, Arquivada"
AJ ALBUQUERQUE,A Proposicao procurada nao existe
HAROLDO CATHEDRAL,A Proposicao procurada nao existe
EDNA HENRIQUE,A Proposicao procurada nao existe
DANIEL SILVEIRA,A Proposicao procurada nao existe
JOSEILDO RAMOS,A Proposicao procurada nao existe
RICARDO BARROS,A Proposicao procurada nao existe
SUBTENENTE GONZAGA,A Proposicao procurada nao existe
CLARISSA GAROTINHO,A Proposicao procurada nao existe
OTACI NASCIMENTO,A Proposicao procurada nao existe
CÉLIO MOURA,A Proposicao procurada nao existe
HERCULANO PASSOS,A Proposicao procurada nao existe
ZÉ CARLOS,A Proposicao procurada nao existe
LUCIO MOSQUINI,A Proposicao procurada nao existe
PEDRO AUGUSTO BEZERRA,A Proposicao procurada nao existe
MARCELO BRUM,A Proposicao procurada nao existe
DANIEL COELHO,A Proposicao procurada nao existe
DELEGADO MARCELO FREITAS,A Proposicao procurada nao existe
GILBERTO NASCIMENTO,A Proposicao procurada nao existe
SERGIO VIDIGAL,A Proposicao procurada nao existe
ALÊ SILVA,A Proposicao procurada nao existe
MAURO LOPES,Transformado em Norma Jurídica
WLADIMIR GAROTINHO,A Proposicao procurada nao existe
DA VITORIA,A Proposicao procurada nao existe
OSSESIO SILVA,A Proposicao procurada nao existe
PASTOR EURICO,Tramitando em Conjunto
RUI FALCÃO,A Proposicao procurada nao existe
MAGDA MOFATTO,"Retirado pelo Autor, Prioridade (Art. 151, II, RICD)"
SANTINI,A Proposicao procurada nao existe
PEDRO PAULO,A Proposicao procurada nao existe
GLAUBER BRAGA,"Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Aguardando Designação de Relator"
ALUISIO MENDES,A Proposicao procurada nao existe
CARLOS JORDY,A Proposicao procurada nao existe
GASTÃO VIEIRA,A Proposicao procurada nao existe
REJANE DIAS,A Proposicao procurada nao existe
ROGÉRIO PENINHA MENDONÇA,"Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Urgência (Art. 155, RICD), Arquivada, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto"
FERNANDO COELHO FILHO,A Proposicao procurada nao existe
SÓSTENES CAVALCANTE,A Proposicao procurada nao existe
TABATA AMARAL,A Proposicao procurada nao existe
DANIELA DO WAGUINHO,A Proposicao procurada nao existe
RAIMUNDO COSTA,A Proposicao procurada nao existe
JUAREZ COSTA,A Proposicao procurada nao existe
VALTENIR PEREIRA,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada, Aguardando Apreciação pelo Senado Federal"
JÚNIOR BOZZELLA,A Proposicao procurada nao existe
EFRAIM FILHO,Tramitando em Conjunto
JOSIMAR MARANHÃOZINHO,A Proposicao procurada nao existe
CHARLES FERNANDES,A Proposicao procurada nao existe
HUGO LEAL,"Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Arquivada, Arquivada"
CARLOS CHIODINI,A Proposicao procurada nao existe
LÍDICE DA MATA,"Aguardando Parecer, Pronta para Pauta, Aguardando Designação de Relator, Transformado em Norma Jurídica"
DR. LUIZ ANTONIO TEIXEIRA JR.,A Proposicao procurada nao existe
MOSES RODRIGUES,A Proposicao procurada nao existe
AGUINALDO RIBEIRO,A Proposicao procurada nao existe
MÁRCIO JERRY,A Proposicao procurada nao existe
ARNALDO JARDIM,"Aguardando Apreciação pelo Senado Federal, Arquivada"
CELSO RUSSOMANNO,A Proposicao procurada nao existe
CHARLLES EVANGELISTA,A Proposicao procurada nao existe
PINHEIRINHO,A Proposicao procurada nao existe
FERNANDA MELCHIONNA,A Proposicao procurada nao existe
LAERCIO OLIVEIRA,"Arquivada, Tramitando em Conjunto, Urgência (Art. 155, RICD), Aguardando Parecer, Aguardando Apreciação pelo Senado Federal, Aguardando Designação de Relator, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Designação de Relator, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto"
AÉCIO NEVES,A Proposicao procurada nao existe
SCHIAVINATO,A Proposicao procurada nao existe
CHRISTINO AUREO,A Proposicao procurada nao existe
ASSIS CARVALHO,A Proposicao procurada nao existe
VICENTINHO,"Arquivada, Retirado pelo Autor, Tramitando em Conjunto"
ROSE MODESTO,A Proposicao procurada nao existe
MILTON VIEIRA,A Proposicao procurada nao existe
LUISA CANZIANI,A Proposicao procurada nao existe
LUIZÃO GOULART,A Proposicao procurada nao existe
FRANCISCO JR.,A Proposicao procurada nao existe
IVAN VALENTE,"Urgência (Art. 155, RICD), Urgência (Art. 155, RICD), Aguardando Parecer, Aguardando Parecer"
ALEXANDRE LEITE,"Aguardando Parecer, Ordinária (Art. 151, III, RICD), Arquivada, Arquivada, Tramitando em Conjunto"
FILIPE BARROS,A Proposicao procurada nao existe
ISNALDO BULHÕES JR.,A Proposicao procurada nao existe
PROFESSORA MARCIVANIA,A Proposicao procurada nao existe
LEDA SADALA,A Proposicao procurada nao existe
LUIZ ANTÔNIO CORRÊA,A Proposicao procurada nao existe
TED CONTI,A Proposicao procurada nao existe
CARLA ZAMBELLI,A Proposicao procurada nao existe
JOÃO CARLOS BACELAR,A Proposicao procurada nao existe
ENRICO MISASI,A Proposicao procurada nao existe
CARMEN ZANOTTO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
JOÃO ROMA,A Proposicao procurada nao existe
ROGÉRIO CORREIA,A Proposicao procurada nao existe
JULIO CESAR RIBEIRO,A Proposicao procurada nao existe
PAULO PEREIRA DA SILVA,A Proposicao procurada nao existe
BENES LEOCÁDIO,A Proposicao procurada nao existe
DAVID MIRANDA,A Proposicao procurada nao existe
ALENCAR SANTANA BRAGA,A Proposicao procurada nao existe
BOSCO COSTA,A Proposicao procurada nao existe
EDUARDO BOLSONARO,A Proposicao procurada nao existe
FÁBIO RAMALHO,A Proposicao procurada nao existe
CARLOS GOMES,A Proposicao procurada nao existe
OTTO ALENCAR FILHO,A Proposicao procurada nao existe
LUIZA ERUNDINA,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator"
FRED COSTA,A Proposicao procurada nao existe
PROFESSORA DORINHA SEABRA REZENDE,"Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Tramitando em Conjunto"
EDUARDO DA FONTE,"Aguardando Parecer, Devolvida ao Autor, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD)"
ELCIONE BARBALHO,A Proposicao procurada nao existe
MARCELO ARO,A Proposicao procurada nao existe
EDUARDO BRAIDE,A Proposicao procurada nao existe
FÁBIO TRAD,"Devolvida ao Autor, Arquivada, Arquivada, Arquivada"
FLÁVIA MORAIS,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Aguardando Parecer, Devolvida ao Autor, Aguardando Designação de Relator, Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Retirado pelo Autor, Transformado em Norma Jurídica, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
JORGE BRAZ,A Proposicao procurada nao existe
DELEGADO ANTÔNIO FURTADO,A Proposicao procurada nao existe
DR. FREDERICO,A Proposicao procurada nao existe
SANDERSON,A Proposicao procurada nao existe
BIA CAVASSA,A Proposicao procurada nao existe
MAJOR FABIANA,A Proposicao procurada nao existe
EDUARDO BARBOSA,"Tramitando em Conjunto, Arquivada, Aguardando Parecer, Transformado em Norma Jurídica"
SORAYA SANTOS,A Proposicao procurada nao existe
DRA. SORAYA MANATO,A Proposicao procurada nao existe
LIZIANE BAYER,A Proposicao procurada nao existe
PEDRO CUNHA LIMA,A Proposicao procurada nao existe
MARIANA CARVALHO,A Proposicao procurada nao existe
RENILDO CALHEIROS,A Proposicao procurada nao existe
PASTOR SARGENTO ISIDÓRIO,A Proposicao procurada nao existe
ÁUREA CAROLINA,A Proposicao procurada nao existe
AUREO RIBEIRO,A Proposicao procurada nao existe
LAURIETE,"Arquivada, Arquivada"
