Nome,Status
ULDURICO JUNIOR,A Proposicao procurada nao existe
VICENTINHO JÚNIOR,A Proposicao procurada nao existe
NERI GELLER,A Proposicao procurada nao existe
NILTO TATTO,A Proposicao procurada nao existe
VERMELHO,A Proposicao procurada nao existe
LUIZ NISHIMORI,"Devolvida ao Autor, Tramitando em Conjunto"
LUCAS VERGILIO,A Proposicao procurada nao existe
ÁTILA LINS,"Retirado pelo Autor, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto"
DAGOBERTO NOGUEIRA,A Proposicao procurada nao existe
JOSÉ PRIANTE,A Proposicao procurada nao existe
JULIAN LEMOS,A Proposicao procurada nao existe
JOÃO MAIA,Arquivada
DULCE MIRANDA,A Proposicao procurada nao existe
BETO FARO,A Proposicao procurada nao existe
VINICIUS GURGEL,A Proposicao procurada nao existe
PR. MARCO FELICIANO,A Proposicao procurada nao existe
SILVIO COSTA FILHO,A Proposicao procurada nao existe
LEÔNIDAS CRISTINO,A Proposicao procurada nao existe
ELMAR NASCIMENTO,A Proposicao procurada nao existe
JÚLIO CESAR,Tramitando em Conjunto
PEDRO LUCAS FERNANDES,A Proposicao procurada nao existe
ARTHUR OLIVEIRA MAIA,"Retirado pelo Autor, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Designação de Relator, Pronta para Pauta, Tramitando em Conjunto"
MARGARETE COELHO,A Proposicao procurada nao existe
BETO ROSADO,A Proposicao procurada nao existe
HEITOR FREIRE,A Proposicao procurada nao existe
LEONARDO MONTEIRO,A Proposicao procurada nao existe
LINCOLN PORTELA,"Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada"
FÁBIO HENRIQUE,A Proposicao procurada nao existe
GIL CUTRIM,A Proposicao procurada nao existe
MAURÍCIO DZIEDRICKI,A Proposicao procurada nao existe
MARCELO NILO,A Proposicao procurada nao existe
CÉLIO SILVEIRA,A Proposicao procurada nao existe
VINICIUS CARVALHO,A Proposicao procurada nao existe
SAMUEL MOREIRA,A Proposicao procurada nao existe
DANIEL FREITAS,A Proposicao procurada nao existe
DARCI DE MATOS,A Proposicao procurada nao existe
DOMINGOS NETO,A Proposicao procurada nao existe
ALEX MANENTE,A Proposicao procurada nao existe
JORGE SOLLA,A Proposicao procurada nao existe
ALINE GURGEL,A Proposicao procurada nao existe
ALEX SANTANA,A Proposicao procurada nao existe
ELI CORRÊA FILHO,A Proposicao procurada nao existe
JOSÉ AIRTON FÉLIX CIRILO,A Proposicao procurada nao existe
EUCLYDES PETTERSEN,A Proposicao procurada nao existe
CAPITÃO AUGUSTO,A Proposicao procurada nao existe
IGOR TIMO,A Proposicao procurada nao existe
RUY CARNEIRO,Tramitando em Conjunto
PROFESSOR ALCIDES,A Proposicao procurada nao existe
MÁRCIO BIOLCHI,A Proposicao procurada nao existe
BILAC PINTO,A Proposicao procurada nao existe
MÁRCIO MARINHO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto"
VAVÁ MARTINS,A Proposicao procurada nao existe
MANUEL MARCOS,A Proposicao procurada nao existe
RAFAEL MOTTA,A Proposicao procurada nao existe
JOSÉ GUIMARÃES,A Proposicao procurada nao existe
TEREZA NELMA,A Proposicao procurada nao existe
REINHOLD STEPHANES JUNIOR,A Proposicao procurada nao existe
ROBERTO ALVES,A Proposicao procurada nao existe
ROBÉRIO MONTEIRO,A Proposicao procurada nao existe
JERÔNIMO GOERGEN,"Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator"
FREI ANASTACIO RIBEIRO,A Proposicao procurada nao existe
EVANDRO ROMAN,A Proposicao procurada nao existe
GIACOBO,Aguardando Designação de Relator
BALEIA ROSSI,A Proposicao procurada nao existe
NELSON PELLEGRINO,A Proposicao procurada nao existe
PATRUS ANANIAS,A Proposicao procurada nao existe
MARÍLIA ARRAES,A Proposicao procurada nao existe
VANDERLEI MACRIS,"Aguardando Parecer, Aguardando Designação de Relator"
JOSÉ NUNES,Aguardando Designação de Relator
PAULO BENGTSON,A Proposicao procurada nao existe
MISAEL VARELLA,A Proposicao procurada nao existe
SHÉRIDAN,A Proposicao procurada nao existe
EXPEDITO NETTO,A Proposicao procurada nao existe
EROS BIONDINI,"Tramitando em Conjunto, Arquivada"
SEVERINO PESSOA,A Proposicao procurada nao existe
RUBENS OTONI,A Proposicao procurada nao existe
JANDIRA FEGHALI,"Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto"
ALCEU MOREIRA,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Transformado em Norma Jurídica, Arquivada, Aguardando Parecer, Arquivada, Tramitando em Conjunto, Aguardando Recurso, Aguardando Designação de Relator, Tramitando em Conjunto, Transformado em Norma Jurídica"
ANDRÉ ABDON,A Proposicao procurada nao existe
ROBERTO PESSOA,A Proposicao procurada nao existe
VINICIUS FARAH,A Proposicao procurada nao existe
LUCIANO DUCCI,A Proposicao procurada nao existe
JOÃO CAMPOS,"Pronta para Pauta, Retirado pelo Autor, Aguardando Definição Encaminhamento, Aguardando Designação de Relator, Tramitando em Conjunto"
GELSON AZEVEDO,A Proposicao procurada nao existe
CARLOS SAMPAIO,A Proposicao procurada nao existe
GUSTINHO RIBEIRO,A Proposicao procurada nao existe
MARA ROCHA,A Proposicao procurada nao existe
MARCON,"Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator"
DARCÍSIO PERONDI,Arquivada
DOMINGOS SÁVIO,"Aguardando Designação de Relator, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro"
NEREU CRISPIM,A Proposicao procurada nao existe
PEDRO UCZAI,"Aguardando Parecer, Aguardando Parecer, Aguardando Parecer, Aguardando Parecer, Retirado pelo Autor"
EDUARDO CURY,A Proposicao procurada nao existe
WILSON SANTIAGO,A Proposicao procurada nao existe
ZÉ SILVA,A Proposicao procurada nao existe
MARLON SANTOS,A Proposicao procurada nao existe
VITOR LIPPI,A Proposicao procurada nao existe
RONALDO CARLETTO,A Proposicao procurada nao existe
MARCOS AURÉLIO SAMPAIO,A Proposicao procurada nao existe
PAULO GUEDES,A Proposicao procurada nao existe
ANTONIO BRITO,Tramitando em Conjunto
HUGO MOTTA,"Tramitando em Conjunto, Aguardando Parecer, Arquivada, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator"
MÁRCIO LABRE,A Proposicao procurada nao existe
JESUS SÉRGIO,A Proposicao procurada nao existe
PAULO ABI-ACKEL,Tramitando em Conjunto
SERGIO SOUZA,A Proposicao procurada nao existe
AFONSO HAMM,Tramitando em Conjunto
SILVIA CRISTINA,A Proposicao procurada nao existe
ALINE SLEUTJES,A Proposicao procurada nao existe
ORLANDO SILVA,A Proposicao procurada nao existe
ALICE PORTUGAL,"Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Pronta para Pauta, Aguardando Parecer, Aguardando Designação de Relator"
BOHN GASS,"Prioridade (Art. 151, II, RICD)"
CLAUDIO CAJADO,A Proposicao procurada nao existe
RAUL HENRY,Arquivada
CAMILO CAPIBERIBE,A Proposicao procurada nao existe
AUGUSTO COUTINHO,"Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada"
MÁRIO NEGROMONTE JR.,A Proposicao procurada nao existe
DANRLEI DE DEUS HINTERHOLZ,"Retirado pelo Autor, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Arquivada"
GENINHO ZULIANI,A Proposicao procurada nao existe
CELSO MALDANER,"Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator"
GEOVANIA DE SÁ,A Proposicao procurada nao existe
TIAGO DIMAS,A Proposicao procurada nao existe
ANDRÉ DE PAULA,"Aguardando Designação de Relator, Arquivada, Aguardando Parecer"
WALTER ALVES,A Proposicao procurada nao existe
JOSÉ RICARDO,A Proposicao procurada nao existe
BACELAR,Tramitando em Conjunto
AROLDO MARTINS,A Proposicao procurada nao existe
ÁTILA LIRA,A Proposicao procurada nao existe
BENEDITA DA SILVA,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto"
POMPEO DE MATTOS,A Proposicao procurada nao existe
DIMAS FABIANO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
DENIS BEZERRA,A Proposicao procurada nao existe
ZÉ VITOR,A Proposicao procurada nao existe
FLORDELIS,A Proposicao procurada nao existe
ROSANGELA GOMES,A Proposicao procurada nao existe
CARLOS HENRIQUE GAGUIM,A Proposicao procurada nao existe
TITO,A Proposicao procurada nao existe
PROFESSORA ROSA NEIDE,A Proposicao procurada nao existe
CACÁ LEÃO,A Proposicao procurada nao existe
JAQUELINE CASSOL,A Proposicao procurada nao existe
FAUSTO PINATO,A Proposicao procurada nao existe
JUSCELINO FILHO,A Proposicao procurada nao existe
MÁRIO HERINGER,A Proposicao procurada nao existe
GUILHERME DERRITE,A Proposicao procurada nao existe
TALÍRIA PETRONE,A Proposicao procurada nao existe
ADRIANO DO BALDY,A Proposicao procurada nao existe
VALMIR ASSUNÇÃO,"Tramitando em Conjunto, Arquivada, Arquivada, Aguardando Parecer"
CRISTIANO VALE,A Proposicao procurada nao existe
FÁBIO MITIDIERI,A Proposicao procurada nao existe
JOAQUIM PASSARINHO,A Proposicao procurada nao existe
EVAIR VIEIRA DE MELO,A Proposicao procurada nao existe
PAULO FREIRE COSTA,A Proposicao procurada nao existe
MARCELO FREIXO,A Proposicao procurada nao existe
BOCA ABERTA,A Proposicao procurada nao existe
REGINALDO LOPES,A Proposicao procurada nao existe
ERIKA KOKAY,"Arquivada, Urgência (Art. 155, RICD), Retirado pelo Autor, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer"
JÚLIO DELGADO,A Proposicao procurada nao existe
ALEXANDRE PADILHA,A Proposicao procurada nao existe
DAVID SOARES,A Proposicao procurada nao existe
LEUR LOMANTO JÚNIOR,A Proposicao procurada nao existe
RUBENS BUENO,"Aguardando Designação de Relator, Urgência (Art. 155, RICD), Aguardando Parecer, Aguardando Designação de Relator, Retirado pelo Autor, Arquivada, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
PEDRO WESTPHALEN,A Proposicao procurada nao existe
ABÍLIO SANTANA,A Proposicao procurada nao existe
AFONSO FLORENCE,Retirado pelo Autor
SEBASTIÃO OLIVEIRA,A Proposicao procurada nao existe
JOSÉ ROCHA,Aguardando Parecer
ALIEL MACHADO,A Proposicao procurada nao existe
RODRIGO DE CASTRO,A Proposicao procurada nao existe
JHC,A Proposicao procurada nao existe
GENECIAS NORONHA,A Proposicao procurada nao existe
GLAUSTIN FOKUS,A Proposicao procurada nao existe
JUNINHO DO PNEU,A Proposicao procurada nao existe
GURGEL,A Proposicao procurada nao existe
HELDER SALOMÃO,A Proposicao procurada nao existe
IDILVAN ALENCAR,A Proposicao procurada nao existe
JEFFERSON CAMPOS,A Proposicao procurada nao existe
NILSON PINTO,A Proposicao procurada nao existe
RENATA ABREU,A Proposicao procurada nao existe
LOESTER TRUTIS,A Proposicao procurada nao existe
JÚNIOR MANO,A Proposicao procurada nao existe
VALDEVAN NOVENTA,A Proposicao procurada nao existe
ZECA DIRCEU,A Proposicao procurada nao existe
EDUARDO BISMARCK,A Proposicao procurada nao existe
PROFESSORA DAYANE PIMENTEL,A Proposicao procurada nao existe
GIOVANI CHERINI,"Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada, Retirado pelo Autor, Retirado pelo Autor"
PAULO PIMENTA,"Arquivada, Tramitando em Conjunto, Aguardando Parecer"
DIEGO GARCIA,A Proposicao procurada nao existe
ALESSANDRO MOLON,"Tramitando em Conjunto, Tramitando em Conjunto"
ALEXANDRE SERFIOTIS,A Proposicao procurada nao existe
MARCOS PEREIRA,A Proposicao procurada nao existe
MARIA ROSAS,A Proposicao procurada nao existe
WALDENOR PEREIRA,A Proposicao procurada nao existe
ANGELA AMIN,A Proposicao procurada nao existe
PADRE JOÃO,A Proposicao procurada nao existe
IRACEMA PORTELLA,"Prioridade (Art. 151, II, RICD), Aguardando Deliberação"
CARLOS ZARATTINI,A Proposicao procurada nao existe
ODAIR CUNHA,A Proposicao procurada nao existe
HENRIQUE FONTANA,Arquivada
DRA. VANDA MILANI,A Proposicao procurada nao existe
CAPITÃO WAGNER,A Proposicao procurada nao existe
MARGARIDA SALOMÃO,Arquivada
NATÁLIA BONAVIDES,A Proposicao procurada nao existe
OTONI DE PAULA,A Proposicao procurada nao existe
DR. JAZIEL,A Proposicao procurada nao existe
CEZINHA DE MADUREIRA,A Proposicao procurada nao existe
MARINA SANTOS,A Proposicao procurada nao existe
ALTINEU CÔRTES,A Proposicao procurada nao existe
FELIPE FRANCISCHINI,A Proposicao procurada nao existe
EDILÁZIO JÚNIOR,A Proposicao procurada nao existe
EDUARDO COSTA,A Proposicao procurada nao existe
PAULO AZI,A Proposicao procurada nao existe
PROFESSOR JOZIEL,A Proposicao procurada nao existe
LEANDRE,A Proposicao procurada nao existe
WOLNEY QUEIROZ,Arquivada
JOÃO H. CAMPOS,A Proposicao procurada nao existe
FÁBIO FARIA,A Proposicao procurada nao existe
CAPITÃO ALBERTO NETO,A Proposicao procurada nao existe
SÂMIA BOMFIM,A Proposicao procurada nao existe
PAULÃO,A Proposicao procurada nao existe
LAFAYETTE DE ANDRADA,A Proposicao procurada nao existe
RICARDO IZAR,"Aguardando Parecer, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Arquivada, Pronta para Pauta, Arquivada, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD)"
GUTEMBERG REIS,A Proposicao procurada nao existe
GUILHERME MUSSI,"Prioridade (Art. 151, II, RICD), Aguardando Parecer, Aguardando Designação de Relator, Urgência (Art. 155, RICD), Prioridade (Art. 151, II, RICD), Retirado pelo Autor"
AJ ALBUQUERQUE,A Proposicao procurada nao existe
HAROLDO CATHEDRAL,A Proposicao procurada nao existe
EDNA HENRIQUE,A Proposicao procurada nao existe
DANIEL SILVEIRA,A Proposicao procurada nao existe
JOSEILDO RAMOS,A Proposicao procurada nao existe
RICARDO BARROS,A Proposicao procurada nao existe
SUBTENENTE GONZAGA,"Arquivada, Pronta para Pauta, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal"
CLARISSA GAROTINHO,A Proposicao procurada nao existe
OTACI NASCIMENTO,A Proposicao procurada nao existe
CÉLIO MOURA,A Proposicao procurada nao existe
HERCULANO PASSOS,A Proposicao procurada nao existe
ZÉ CARLOS,A Proposicao procurada nao existe
LUCIO MOSQUINI,A Proposicao procurada nao existe
PEDRO AUGUSTO BEZERRA,A Proposicao procurada nao existe
MARCELO BRUM,A Proposicao procurada nao existe
DANIEL COELHO,A Proposicao procurada nao existe
DELEGADO MARCELO FREITAS,A Proposicao procurada nao existe
GILBERTO NASCIMENTO,A Proposicao procurada nao existe
SERGIO VIDIGAL,A Proposicao procurada nao existe
ALÊ SILVA,A Proposicao procurada nao existe
MAURO LOPES,"Arquivada, Tramitando em Conjunto, Arquivada, Arquivada"
WLADIMIR GAROTINHO,A Proposicao procurada nao existe
DA VITORIA,A Proposicao procurada nao existe
OSSESIO SILVA,A Proposicao procurada nao existe
PASTOR EURICO,A Proposicao procurada nao existe
RUI FALCÃO,A Proposicao procurada nao existe
MAGDA MOFATTO,Tramitando em Conjunto
SANTINI,A Proposicao procurada nao existe
PEDRO PAULO,"Aguardando Designação de Relator, Transformado em Norma Jurídica, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD)"
GLAUBER BRAGA,A Proposicao procurada nao existe
ALUISIO MENDES,A Proposicao procurada nao existe
CARLOS JORDY,A Proposicao procurada nao existe
GASTÃO VIEIRA,A Proposicao procurada nao existe
REJANE DIAS,A Proposicao procurada nao existe
ROGÉRIO PENINHA MENDONÇA,"Arquivada, Aguardando Parecer, Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Arquivada, Aguardando Parecer, Aguardando Parecer, Arquivada, Arquivada, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
FERNANDO COELHO FILHO,Tramitando em Conjunto
SÓSTENES CAVALCANTE,A Proposicao procurada nao existe
TABATA AMARAL,A Proposicao procurada nao existe
DANIELA DO WAGUINHO,A Proposicao procurada nao existe
RAIMUNDO COSTA,A Proposicao procurada nao existe
JUAREZ COSTA,A Proposicao procurada nao existe
VALTENIR PEREIRA,A Proposicao procurada nao existe
JÚNIOR BOZZELLA,A Proposicao procurada nao existe
EFRAIM FILHO,A Proposicao procurada nao existe
JOSIMAR MARANHÃOZINHO,A Proposicao procurada nao existe
CHARLES FERNANDES,A Proposicao procurada nao existe
HUGO LEAL,"Aguardando Parecer, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor"
CARLOS CHIODINI,A Proposicao procurada nao existe
LÍDICE DA MATA,Aguardando Designação de Relator
DR. LUIZ ANTONIO TEIXEIRA JR.,A Proposicao procurada nao existe
MOSES RODRIGUES,A Proposicao procurada nao existe
AGUINALDO RIBEIRO,A Proposicao procurada nao existe
MÁRCIO JERRY,A Proposicao procurada nao existe
ARNALDO JARDIM,Pronta para Pauta
CELSO RUSSOMANNO,A Proposicao procurada nao existe
CHARLLES EVANGELISTA,A Proposicao procurada nao existe
PINHEIRINHO,A Proposicao procurada nao existe
FERNANDA MELCHIONNA,A Proposicao procurada nao existe
LAERCIO OLIVEIRA,"Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Arquivada, Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Arquivada, Arquivada, Arquivada"
AÉCIO NEVES,A Proposicao procurada nao existe
SCHIAVINATO,A Proposicao procurada nao existe
CHRISTINO AUREO,A Proposicao procurada nao existe
ASSIS CARVALHO,A Proposicao procurada nao existe
VICENTINHO,"Aguardando Designação de Relator, Aguardando Apreciação pelo Senado Federal, Arquivada, Aguardando Parecer, Arquivada, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Designação de Relator"
ROSE MODESTO,A Proposicao procurada nao existe
MILTON VIEIRA,A Proposicao procurada nao existe
LUISA CANZIANI,A Proposicao procurada nao existe
LUIZÃO GOULART,A Proposicao procurada nao existe
FRANCISCO JR.,A Proposicao procurada nao existe
IVAN VALENTE,Aguardando Apreciação pelo Senado Federal
ALEXANDRE LEITE,"Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Urgência (Art. 155, RICD), Retirado pelo Autor, Arquivada, Arquivada, Tramitando em Conjunto, Arquivada"
FILIPE BARROS,A Proposicao procurada nao existe
ISNALDO BULHÕES JR.,A Proposicao procurada nao existe
PROFESSORA MARCIVANIA,A Proposicao procurada nao existe
LEDA SADALA,A Proposicao procurada nao existe
LUIZ ANTÔNIO CORRÊA,A Proposicao procurada nao existe
TED CONTI,A Proposicao procurada nao existe
CARLA ZAMBELLI,A Proposicao procurada nao existe
JOÃO CARLOS BACELAR,Tramitando em Conjunto
ENRICO MISASI,A Proposicao procurada nao existe
CARMEN ZANOTTO,"Aguardando Designação de Relator, Tramitando em Conjunto, Devolvida ao Autor, Arquivada"
JOÃO ROMA,A Proposicao procurada nao existe
ROGÉRIO CORREIA,A Proposicao procurada nao existe
JULIO CESAR RIBEIRO,A Proposicao procurada nao existe
PAULO PEREIRA DA SILVA,Tramitando em Conjunto
BENES LEOCÁDIO,A Proposicao procurada nao existe
DAVID MIRANDA,A Proposicao procurada nao existe
ALENCAR SANTANA BRAGA,A Proposicao procurada nao existe
BOSCO COSTA,A Proposicao procurada nao existe
EDUARDO BOLSONARO,A Proposicao procurada nao existe
FÁBIO RAMALHO,"Arquivada, Tramitando em Conjunto"
CARLOS GOMES,A Proposicao procurada nao existe
OTTO ALENCAR FILHO,A Proposicao procurada nao existe
LUIZA ERUNDINA,Aguardando Designação de Relator
FRED COSTA,A Proposicao procurada nao existe
PROFESSORA DORINHA SEABRA REZENDE,Aguardando Apreciação pelo Senado Federal
EDUARDO DA FONTE,"Aguardando Designação de Relator, Tramitando em Conjunto, Pronta para Pauta"
ELCIONE BARBALHO,Arquivada
MARCELO ARO,A Proposicao procurada nao existe
EDUARDO BRAIDE,A Proposicao procurada nao existe
FÁBIO TRAD,"Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Arquivada"
FLÁVIA MORAIS,"Aguardando Apreciação pelo Senado Federal, Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Apreciação pelo Senado Federal, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Retirado pelo Autor, Prioridade (Art. 151, II, RICD)"
JORGE BRAZ,A Proposicao procurada nao existe
DELEGADO ANTÔNIO FURTADO,A Proposicao procurada nao existe
DR. FREDERICO,A Proposicao procurada nao existe
SANDERSON,A Proposicao procurada nao existe
BIA CAVASSA,A Proposicao procurada nao existe
MAJOR FABIANA,A Proposicao procurada nao existe
EDUARDO BARBOSA,Tramitando em Conjunto
SORAYA SANTOS,A Proposicao procurada nao existe
DRA. SORAYA MANATO,A Proposicao procurada nao existe
LIZIANE BAYER,A Proposicao procurada nao existe
PEDRO CUNHA LIMA,A Proposicao procurada nao existe
MARIANA CARVALHO,A Proposicao procurada nao existe
RENILDO CALHEIROS,A Proposicao procurada nao existe
PASTOR SARGENTO ISIDÓRIO,A Proposicao procurada nao existe
ÁUREA CAROLINA,A Proposicao procurada nao existe
AUREO RIBEIRO,A Proposicao procurada nao existe
LAURIETE,A Proposicao procurada nao existe
ANDRÉ FUFUCA,A Proposicao procurada nao existe
BRUNA FURLAN,"Tramitando em Conjunto, Arquivada, Arquivada"
DANILO CABRAL,"Tramitando em Conjunto, Tramitando em Conjunto"
ARTHUR LIRA,A Proposicao procurada nao existe
DIEGO ANDRADE,"Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada"
LÉO MOTTA,A Proposicao procurada nao existe
JOENIA WAPICHANA,A Proposicao procurada nao existe
MIGUEL LOMBARDI,A Proposicao procurada nao existe
DR. ZACHARIAS CALIL,A Proposicao procurada nao existe
HEITOR SCHUCH,A Proposicao procurada nao existe
LUIZ LIMA,A Proposicao procurada nao existe
BIRA DO PINDARÉ,A Proposicao procurada nao existe
ALEXANDRE FROTA,A Proposicao procurada nao existe
ENÉIAS REIS,A Proposicao procurada nao existe
GERVÁSIO MAIA,A Proposicao procurada nao existe
ZÉ NETO,A Proposicao procurada nao existe
EMIDINHO MADEIRA,A Proposicao procurada nao existe
PAULO MAGALHÃES,"Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Aguardando Designação de Relator"
TÚLIO GADÊLHA,A Proposicao procurada nao existe
CHIQUINHO BRAZÃO,A Proposicao procurada nao existe
FELIPE RIGONI,A Proposicao procurada nao existe
CÉLIO STUDART,A Proposicao procurada nao existe
SIDNEY LEITE,A Proposicao procurada nao existe
NORMA AYUB,A Proposicao procurada nao existe
ANDRÉ JANONES,A Proposicao procurada nao existe
CELINA LEÃO,A Proposicao procurada nao existe
STEFANO AGUIAR,Tramitando em Conjunto
RODRIGO COELHO,A Proposicao procurada nao existe
