Nome,Status
DRA. SORAYA MANATO,A Proposicao procurada nao existe
BRUNA FURLAN,"Arquivada, Aguardando Apreciação pelo Senado Federal, Arquivada, Tramitando em Conjunto, Arquivada"
DAVID MIRANDA,A Proposicao procurada nao existe
OTTO ALENCAR FILHO,A Proposicao procurada nao existe
ZÉ NETO,A Proposicao procurada nao existe
PAULO MAGALHÃES,"Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Aguardando Criação de Comissão Temporária"
JORGE BRAZ,A Proposicao procurada nao existe
MIGUEL LOMBARDI,A Proposicao procurada nao existe
HEITOR SCHUCH,A Proposicao procurada nao existe
TÚLIO GADÊLHA,A Proposicao procurada nao existe
SIDNEY LEITE,A Proposicao procurada nao existe
CÉLIO STUDART,A Proposicao procurada nao existe
BIRA DO PINDARÉ,A Proposicao procurada nao existe
ANDRÉ JANONES,A Proposicao procurada nao existe
CELINA LEÃO,A Proposicao procurada nao existe
ISNALDO BULHÕES JR.,A Proposicao procurada nao existe
ENÉIAS REIS,A Proposicao procurada nao existe
NORMA AYUB,A Proposicao procurada nao existe
FELIPE RIGONI,A Proposicao procurada nao existe
PASTOR SARGENTO ISIDÓRIO,A Proposicao procurada nao existe
BENES LEOCÁDIO,A Proposicao procurada nao existe
LIZIANE BAYER,A Proposicao procurada nao existe
STEFANO AGUIAR,Arquivada
MARCELO CALERO,A Proposicao procurada nao existe
LAURIETE,A Proposicao procurada nao existe
GERVÁSIO MAIA,A Proposicao procurada nao existe
RODRIGO COELHO,A Proposicao procurada nao existe
CHIQUINHO BRAZÃO,A Proposicao procurada nao existe
LUIZ LIMA,A Proposicao procurada nao existe
ROSANA VALLE,A Proposicao procurada nao existe
ALEXANDRE FROTA,A Proposicao procurada nao existe
ARLINDO CHINAGLIA,A Proposicao procurada nao existe
JÚNIOR FERRARI,A Proposicao procurada nao existe
MARCELO MORAES,A Proposicao procurada nao existe
LUIZ FLÁVIO GOMES,A Proposicao procurada nao existe
MAJOR VITOR HUGO,A Proposicao procurada nao existe
EMIDINHO MADEIRA,A Proposicao procurada nao existe
LOURIVAL GOMES,A Proposicao procurada nao existe
DR. LEONARDO,A Proposicao procurada nao existe
PAULO RAMOS,A Proposicao procurada nao existe
ADOLFO VIANA,A Proposicao procurada nao existe
LUCIANO BIVAR,A Proposicao procurada nao existe
BIBO NUNES,A Proposicao procurada nao existe
HÉLIO COSTA,A Proposicao procurada nao existe
EMANUEL PINHEIRO NETO,A Proposicao procurada nao existe
PASTOR GILDENEMYR,A Proposicao procurada nao existe
GIOVANI FELTES,A Proposicao procurada nao existe
LUCAS REDECKER,A Proposicao procurada nao existe
GENERAL GIRÃO,A Proposicao procurada nao existe
LUCAS GONZALEZ,A Proposicao procurada nao existe
ALCIDES RODRIGUES,A Proposicao procurada nao existe
RICARDO GUIDI,A Proposicao procurada nao existe
ANDRÉ FERREIRA,A Proposicao procurada nao existe
SARGENTO FAHUR,A Proposicao procurada nao existe
PEDRO LUPION,A Proposicao procurada nao existe
SERGIO TOLEDO,A Proposicao procurada nao existe
MARCO BERTAIOLLI,A Proposicao procurada nao existe
JOSÉ MEDEIROS,A Proposicao procurada nao existe
LÉO MOTTA,A Proposicao procurada nao existe
GILBERTO ABRAMO,A Proposicao procurada nao existe
ELI BORGES,A Proposicao procurada nao existe
JUNIOR LOURENÇO,A Proposicao procurada nao existe
FRANCO CARTAFINA,A Proposicao procurada nao existe
HELIO LOPES,A Proposicao procurada nao existe
MAURO NAZIF,"Arquivada, Retirado pelo Autor"
LUIZ CARLOS MOTTA,A Proposicao procurada nao existe
POLICIAL KATIA SASTRE,A Proposicao procurada nao existe
WELITON PRADO,"Prioridade (Art. 151, II, RICD), Arquivada, Aguardando Deliberação"
JOSE MARIO SCHREINER,A Proposicao procurada nao existe
AMARO NETO,A Proposicao procurada nao existe
MAURO BENEVIDES FILHO,A Proposicao procurada nao existe
LUIS TIBÉ,"Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD)"
NEWTON CARDOSO JR,A Proposicao procurada nao existe
IGOR KANNÁRIO,A Proposicao procurada nao existe
ALEXIS FONTEYNE,A Proposicao procurada nao existe
GENERAL PETERNELLI,A Proposicao procurada nao existe
VILSON DA FETAEMG,A Proposicao procurada nao existe
LÉO MORAES,A Proposicao procurada nao existe
CORONEL TADEU,A Proposicao procurada nao existe
FELÍCIO LATERÇA,A Proposicao procurada nao existe
TIRIRICA,"Arquivada, Aguardando Designação de Relator"
MERLONG SOLANO,A Proposicao procurada nao existe
KIM KATAGUIRI,A Proposicao procurada nao existe
CHRIS TONIETTO,A Proposicao procurada nao existe
BIA KICIS,A Proposicao procurada nao existe
JOICE HASSELMANN,A Proposicao procurada nao existe
CORONEL ARMANDO,A Proposicao procurada nao existe
HERMES PARCIANELLO,Aguardando Designação de Relator
GUIGA PEIXOTO,A Proposicao procurada nao existe
MARCIO ALVINO,A Proposicao procurada nao existe
LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,A Proposicao procurada nao existe
RODRIGO MAIA,Tramitando em Conjunto
GUSTAVO FRUET,A Proposicao procurada nao existe
SÉRGIO BRITO,A Proposicao procurada nao existe
DELEGADO WALDIR,A Proposicao procurada nao existe
DR. LUIZ OVANDO,A Proposicao procurada nao existe
CARLOS BEZERRA,"Arquivada, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Arquivada, Arquivada, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Retirado pelo Autor, Arquivada, Pronta para Pauta, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator"
GREYCE ELIAS,A Proposicao procurada nao existe
RODRIGO AGOSTINHO,A Proposicao procurada nao existe
CAROLINE DE TONI,A Proposicao procurada nao existe
ABOU ANNI,A Proposicao procurada nao existe
JOSIAS GOMES,A Proposicao procurada nao existe
PROFESSOR ISRAEL BATISTA,A Proposicao procurada nao existe
FELIPE CARRERAS,A Proposicao procurada nao existe
DANIEL TRZECIAK,A Proposicao procurada nao existe
CAPITÃO FÁBIO ABREU,A Proposicao procurada nao existe
RUBENS PEREIRA JÚNIOR,A Proposicao procurada nao existe
ANÍBAL GOMES,A Proposicao procurada nao existe
CABO JUNIO AMARAL,A Proposicao procurada nao existe
NELSON BARBUDO,A Proposicao procurada nao existe
ELIAS VAZ,A Proposicao procurada nao existe
ADRIANA VENTURA,A Proposicao procurada nao existe
PAULO GANIME,A Proposicao procurada nao existe
GILSON MARQUES,A Proposicao procurada nao existe
FLÁVIA ARRUDA,A Proposicao procurada nao existe
VINICIUS POIT,A Proposicao procurada nao existe
LUIS MIRANDA,A Proposicao procurada nao existe
MARCEL VAN HATTEM,A Proposicao procurada nao existe
JOSÉ NELTO,A Proposicao procurada nao existe
COVATTI FILHO,A Proposicao procurada nao existe
PAES LANDIM,A Proposicao procurada nao existe
PAULO EDUARDO MARTINS,A Proposicao procurada nao existe
TIAGO MITRAUD,A Proposicao procurada nao existe
SIMPLÍCIO ARAÚJO,A Proposicao procurada nao existe
SANDRO ALEX,"Tramitando em Conjunto, Prioridade (Art. 151, II, RICD)"
HERCÍLIO COELHO DINIZ,A Proposicao procurada nao existe
OSMAR TERRA,A Proposicao procurada nao existe
PAULO FOLETTO,"Retirado pelo Autor, Arquivada, Arquivada, Retirado pelo Autor, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Arquivada, Tramitando em Conjunto"
PAULA BELMONTE,A Proposicao procurada nao existe
TEREZA CRISTINA,A Proposicao procurada nao existe
MARCELO ÁLVARO ANTÔNIO,A Proposicao procurada nao existe
ONYX LORENZONI,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Aguardando Parecer"
