Nome,Status
LUIZ LIMA,A Proposicao procurada nao existe
ROSANA VALLE,A Proposicao procurada nao existe
ALEXANDRE FROTA,A Proposicao procurada nao existe
ARLINDO CHINAGLIA,A Proposicao procurada nao existe
JÚNIOR FERRARI,A Proposicao procurada nao existe
MARCELO MORAES,A Proposicao procurada nao existe
LUIZ FLÁVIO GOMES,A Proposicao procurada nao existe
MAJOR VITOR HUGO,A Proposicao procurada nao existe
EMIDINHO MADEIRA,A Proposicao procurada nao existe
LOURIVAL GOMES,A Proposicao procurada nao existe
DR. LEONARDO,A Proposicao procurada nao existe
PAULO RAMOS,A Proposicao procurada nao existe
ADOLFO VIANA,A Proposicao procurada nao existe
LUCIANO BIVAR,A Proposicao procurada nao existe
BIBO NUNES,A Proposicao procurada nao existe
HÉLIO COSTA,
EMANUEL PINHEIRO NETO,A Proposicao procurada nao existe
PASTOR GILDENEMYR,A Proposicao procurada nao existe
GIOVANI FELTES,A Proposicao procurada nao existe
LUCAS REDECKER,A Proposicao procurada nao existe
GENERAL GIRÃO,A Proposicao procurada nao existe
LUCAS GONZALEZ,A Proposicao procurada nao existe
ALCIDES RODRIGUES,A Proposicao procurada nao existe
RICARDO GUIDI,A Proposicao procurada nao existe
ANDRÉ FERREIRA,A Proposicao procurada nao existe
SARGENTO FAHUR,A Proposicao procurada nao existe
PEDRO LUPION,A Proposicao procurada nao existe
SERGIO TOLEDO,A Proposicao procurada nao existe
MARCO BERTAIOLLI,A Proposicao procurada nao existe
JOSÉ MEDEIROS,"Arquivada, Arquivada, Tramitando em Conjunto, Arquivada, Arquivada"
LÉO MOTTA,A Proposicao procurada nao existe
GILBERTO ABRAMO,A Proposicao procurada nao existe
ELI BORGES,A Proposicao procurada nao existe
JUNIOR LOURENÇO,A Proposicao procurada nao existe
FRANCO CARTAFINA,A Proposicao procurada nao existe
HELIO LOPES,A Proposicao procurada nao existe
MAURO NAZIF,"Arquivada, Arquivada, Arquivada, Arquivada, Transformado em Norma Jurídica, Aguardando Apreciação do Veto, Arquivada"
LUIZ CARLOS MOTTA,A Proposicao procurada nao existe
POLICIAL KATIA SASTRE,A Proposicao procurada nao existe
WELITON PRADO,A Proposicao procurada nao existe
JOSE MARIO SCHREINER,A Proposicao procurada nao existe
AMARO NETO,A Proposicao procurada nao existe
MAURO BENEVIDES FILHO,A Proposicao procurada nao existe
LUIS TIBÉ,A Proposicao procurada nao existe
NEWTON CARDOSO JR,A Proposicao procurada nao existe
IGOR KANNÁRIO,A Proposicao procurada nao existe
ALEXIS FONTEYNE,A Proposicao procurada nao existe
GENERAL PETERNELLI,A Proposicao procurada nao existe
VILSON DA FETAEMG,A Proposicao procurada nao existe
LÉO MORAES,A Proposicao procurada nao existe
CORONEL TADEU,A Proposicao procurada nao existe
FELÍCIO LATERÇA,A Proposicao procurada nao existe
TIRIRICA,A Proposicao procurada nao existe
MERLONG SOLANO,A Proposicao procurada nao existe
KIM KATAGUIRI,A Proposicao procurada nao existe
CHRIS TONIETTO,A Proposicao procurada nao existe
BIA KICIS,A Proposicao procurada nao existe
JOICE HASSELMANN,A Proposicao procurada nao existe
CORONEL ARMANDO,A Proposicao procurada nao existe
HERMES PARCIANELLO,A Proposicao procurada nao existe
GUIGA PEIXOTO,A Proposicao procurada nao existe
MARCIO ALVINO,A Proposicao procurada nao existe
LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,A Proposicao procurada nao existe
RODRIGO MAIA,A Proposicao procurada nao existe
GUSTAVO FRUET,"Tramitando em Conjunto, Arquivada, Arquivada, Arquivada, Transformado em Norma Jurídica, Pronta para Pauta"
SÉRGIO BRITO,"Arquivada, Arquivada, Arquivada"
DELEGADO WALDIR,A Proposicao procurada nao existe
DR. LUIZ OVANDO,A Proposicao procurada nao existe
CARLOS BEZERRA,"Arquivada, Aguardando Apreciação pelo Senado Federal, Urgência (Art. 155, RICD), Aguardando Designação de Relator, Arquivada, Arquivada, Arquivada, Arquivada, Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Pronta para Pauta, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Arquivada, Aguardando Parecer, Aguardando Deliberação de Recurso, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Deliberação de Recurso, Arquivada, Tramitando em Conjunto, Arquivada, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Arquivada, Arquivada, Aguardando Designação de Relator, Arquivada, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator"
GREYCE ELIAS,A Proposicao procurada nao existe
RODRIGO AGOSTINHO,A Proposicao procurada nao existe
CAROLINE DE TONI,A Proposicao procurada nao existe
ABOU ANNI,A Proposicao procurada nao existe
JOSIAS GOMES,A Proposicao procurada nao existe
PROFESSOR ISRAEL BATISTA,A Proposicao procurada nao existe
FELIPE CARRERAS,A Proposicao procurada nao existe
DANIEL TRZECIAK,A Proposicao procurada nao existe
CAPITÃO FÁBIO ABREU,A Proposicao procurada nao existe
RUBENS PEREIRA JÚNIOR,A Proposicao procurada nao existe
ANÍBAL GOMES,Tramitando em Conjunto
CABO JUNIO AMARAL,A Proposicao procurada nao existe
NELSON BARBUDO,A Proposicao procurada nao existe
ELIAS VAZ,A Proposicao procurada nao existe
ADRIANA VENTURA,A Proposicao procurada nao existe
PAULO GANIME,A Proposicao procurada nao existe
GILSON MARQUES,A Proposicao procurada nao existe
FLÁVIA ARRUDA,A Proposicao procurada nao existe
VINICIUS POIT,A Proposicao procurada nao existe
LUIS MIRANDA,A Proposicao procurada nao existe
MARCEL VAN HATTEM,A Proposicao procurada nao existe
JOSÉ NELTO,A Proposicao procurada nao existe
COVATTI FILHO,A Proposicao procurada nao existe
PAES LANDIM,A Proposicao procurada nao existe
PAULO EDUARDO MARTINS,A Proposicao procurada nao existe
TIAGO MITRAUD,A Proposicao procurada nao existe
SIMPLÍCIO ARAÚJO,A Proposicao procurada nao existe
SANDRO ALEX,A Proposicao procurada nao existe
HERCÍLIO COELHO DINIZ,A Proposicao procurada nao existe
OSMAR TERRA,A Proposicao procurada nao existe
PAULO FOLETTO,A Proposicao procurada nao existe
PAULA BELMONTE,A Proposicao procurada nao existe
TEREZA CRISTINA,A Proposicao procurada nao existe
MARCELO ÁLVARO ANTÔNIO,A Proposicao procurada nao existe
ONYX LORENZONI,"Arquivada, Arquivada, Devolvida ao Autor, Arquivada, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Prioridade (Art. 151, II, RICD), Arquivada, Pronta para Pauta, Aguardando Designação de Relator, Arquivada, Arquivada, Arquivada, Arquivada, Arquivada"
