Nome,Status
ROBERTO DE LUCENA,"Devolvida ao Autor, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Retirado pelo Autor, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Devolvida ao Autor, Aguardando Parecer, Tramitando em Conjunto"
CORONEL CHRISÓSTOMO,A Proposicao procurada nao existe
AFONSO MOTTA,A Proposicao procurada nao existe
MARIA DO ROSÁRIO,"Aguardando Designação de Relator, Urgência (Art. 155, RICD)"
ALAN RICK,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
HIRAN GONÇALVES,"Aguardando Parecer, Tramitando em Conjunto, Pronta para Pauta"
FERNANDO MONTEIRO,Tramitando em Conjunto
DAMIÃO FELICIANO,"Tramitando em Conjunto, Aguardando Designação de Relator, Urgência (Art. 155, RICD)"
GONZAGA PATRIOTA,Aguardando Parecer
JÉSSICA SALES,A Proposicao procurada nao existe
PAULO TEIXEIRA,"Aguardando Parecer, Ordinária (Art. 151, III, RICD), Aguardando Parecer"
CARLOS VERAS,A Proposicao procurada nao existe
FLAVIO NOGUEIRA,A Proposicao procurada nao existe
HILDO ROCHA,"Tramitando em Conjunto, Aguardando Definição Encaminhamento, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto"
OSIRES DAMASO,A Proposicao procurada nao existe
FABIO SCHIOCHET,A Proposicao procurada nao existe
GLEISI HOFFMANN,A Proposicao procurada nao existe
LUIZIANNE LINS,"Devolvida ao Autor, Pronta para Pauta"
DELEGADO PABLO,A Proposicao procurada nao existe
CHRISTIANE DE SOUZA YARED,Tramitando em Conjunto
NICOLETTI,A Proposicao procurada nao existe
RICARDO TEOBALDO,A Proposicao procurada nao existe
EDMILSON RODRIGUES,Tramitando em Conjunto
ULDURICO JUNIOR,A Proposicao procurada nao existe
VICENTINHO JÚNIOR,Retirado pelo Autor
NERI GELLER,A Proposicao procurada nao existe
NILTO TATTO,"Aguardando Parecer, Tramitando em Conjunto"
VERMELHO,A Proposicao procurada nao existe
LUIZ NISHIMORI,A Proposicao procurada nao existe
LUCAS VERGILIO,Pronta para Pauta
ÁTILA LINS,A Proposicao procurada nao existe
DAGOBERTO NOGUEIRA,"Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Arquivada, Tramitando em Conjunto"
JOSÉ PRIANTE,A Proposicao procurada nao existe
JULIAN LEMOS,A Proposicao procurada nao existe
JOÃO MAIA,A Proposicao procurada nao existe
DULCE MIRANDA,A Proposicao procurada nao existe
BETO FARO,A Proposicao procurada nao existe
VINICIUS GURGEL,A Proposicao procurada nao existe
PR. MARCO FELICIANO,A Proposicao procurada nao existe
SILVIO COSTA FILHO,A Proposicao procurada nao existe
LEÔNIDAS CRISTINO,Tramitando em Conjunto
ELMAR NASCIMENTO,A Proposicao procurada nao existe
JÚLIO CESAR,"Devolvida ao Autor, Aguardando Parecer"
PEDRO LUCAS FERNANDES,A Proposicao procurada nao existe
ARTHUR OLIVEIRA MAIA,"Aguardando Parecer, Tramitando em Conjunto"
MARGARETE COELHO,A Proposicao procurada nao existe
BETO ROSADO,"Aguardando Deliberação, Aguardando Parecer, Aguardando Designação de Relator"
HEITOR FREIRE,A Proposicao procurada nao existe
LEONARDO MONTEIRO,A Proposicao procurada nao existe
LINCOLN PORTELA,"Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Devolvida ao Autor, Pronta para Pauta, Aguardando Designação de Relator, Aguardando Designação de Relator, Ordinária (Art. 151, III, RICD)"
FÁBIO HENRIQUE,A Proposicao procurada nao existe
GIL CUTRIM,A Proposicao procurada nao existe
MAURÍCIO DZIEDRICKI,A Proposicao procurada nao existe
MARCELO NILO,A Proposicao procurada nao existe
CÉLIO SILVEIRA,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Arquivada, Urgência (Art. 155, RICD), Tramitando em Conjunto, Tramitando em Conjunto"
VINICIUS CARVALHO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD)"
SAMUEL MOREIRA,A Proposicao procurada nao existe
DANIEL FREITAS,A Proposicao procurada nao existe
DARCI DE MATOS,A Proposicao procurada nao existe
DOMINGOS NETO,"Pronta para Pauta, Urgência (Art. 155, RICD), Tramitando em Conjunto, Tramitando em Conjunto"
ALEX MANENTE,"Tramitando em Conjunto, Tramitando em Conjunto"
JORGE SOLLA,Tramitando em Conjunto
ALINE GURGEL,A Proposicao procurada nao existe
ALEX SANTANA,A Proposicao procurada nao existe
ELI CORRÊA FILHO,"Tramitando em Conjunto, Tramitando em Conjunto"
JOSÉ AIRTON FÉLIX CIRILO,"Tramitando em Conjunto, Aguardando Designação de Relator"
EUCLYDES PETTERSEN,A Proposicao procurada nao existe
CAPITÃO AUGUSTO,"Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Arquivada, Arquivada, Tramitando em Conjunto, Aguardando Parecer"
IGOR TIMO,A Proposicao procurada nao existe
RUY CARNEIRO,A Proposicao procurada nao existe
PROFESSOR ALCIDES,A Proposicao procurada nao existe
MÁRCIO BIOLCHI,A Proposicao procurada nao existe
BILAC PINTO,Tramitando em Conjunto
MÁRCIO MARINHO,A Proposicao procurada nao existe
VAVÁ MARTINS,A Proposicao procurada nao existe
MANUEL MARCOS,A Proposicao procurada nao existe
RAFAEL MOTTA,"Tramitando em Conjunto, Tramitando em Conjunto"
JOSÉ GUIMARÃES,"Urgência (Art. 155, RICD)"
TEREZA NELMA,A Proposicao procurada nao existe
REINHOLD STEPHANES JUNIOR,A Proposicao procurada nao existe
ROBERTO ALVES,A Proposicao procurada nao existe
ROBÉRIO MONTEIRO,A Proposicao procurada nao existe
JERÔNIMO GOERGEN,"Tramitando em Conjunto, Aguardando Deliberação, Aguardando Deliberação, Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Retirado pelo Autor, Aguardando Parecer, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Autógrafos na Mesa, Tramitando em Conjunto"
FREI ANASTACIO RIBEIRO,A Proposicao procurada nao existe
EVANDRO ROMAN,"Urgência (Art. 155, RICD), Tramitando em Conjunto, Pronta para Pauta, Aguardando Designação de Relator"
GIACOBO,A Proposicao procurada nao existe
BALEIA ROSSI,"Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator"
NELSON PELLEGRINO,"Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Urgência (Art. 155, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator"
PATRUS ANANIAS,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Urgência (Art. 155, RICD), Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
MARÍLIA ARRAES,A Proposicao procurada nao existe
VANDERLEI MACRIS,"Aguardando Parecer, Pronta para Pauta"
JOSÉ NUNES,A Proposicao procurada nao existe
PAULO BENGTSON,A Proposicao procurada nao existe
MISAEL VARELLA,A Proposicao procurada nao existe
SHÉRIDAN,A Proposicao procurada nao existe
EXPEDITO NETTO,"Tramitando em Conjunto, Tramitando em Conjunto"
EROS BIONDINI,"Tramitando em Conjunto, Tramitando em Conjunto, Arquivada"
SEVERINO PESSOA,A Proposicao procurada nao existe
RUBENS OTONI,A Proposicao procurada nao existe
JANDIRA FEGHALI,"Tramitando em Conjunto, Tramitando em Conjunto"
ALCEU MOREIRA,Tramitando em Conjunto
ANDRÉ ABDON,A Proposicao procurada nao existe
ROBERTO PESSOA,A Proposicao procurada nao existe
VINICIUS FARAH,A Proposicao procurada nao existe
LUCIANO DUCCI,A Proposicao procurada nao existe
JOÃO CAMPOS,"Pronta para Pauta, Tramitando em Conjunto, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto"
GELSON AZEVEDO,A Proposicao procurada nao existe
CARLOS SAMPAIO,"Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada"
GUSTINHO RIBEIRO,A Proposicao procurada nao existe
MARA ROCHA,A Proposicao procurada nao existe
MARCON,A Proposicao procurada nao existe
DARCÍSIO PERONDI,A Proposicao procurada nao existe
DOMINGOS SÁVIO,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Devolvida ao Autor, Tramitando em Conjunto"
NEREU CRISPIM,A Proposicao procurada nao existe
PEDRO UCZAI,Aguardando Deliberação
EDUARDO CURY,Tramitando em Conjunto
WILSON SANTIAGO,A Proposicao procurada nao existe
ZÉ SILVA,"Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Aguardando Parecer, Aguardando Parecer"
MARLON SANTOS,A Proposicao procurada nao existe
VITOR LIPPI,A Proposicao procurada nao existe
RONALDO CARLETTO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator"
MARCOS AURÉLIO SAMPAIO,A Proposicao procurada nao existe
PAULO GUEDES,A Proposicao procurada nao existe
ANTONIO BRITO,Tramitando em Conjunto
HUGO MOTTA,"Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor"
MÁRCIO LABRE,A Proposicao procurada nao existe
JESUS SÉRGIO,A Proposicao procurada nao existe
PAULO ABI-ACKEL,A Proposicao procurada nao existe
SERGIO SOUZA,Aguardando Parecer
AFONSO HAMM,A Proposicao procurada nao existe
SILVIA CRISTINA,A Proposicao procurada nao existe
ALINE SLEUTJES,A Proposicao procurada nao existe
ORLANDO SILVA,A Proposicao procurada nao existe
ALICE PORTUGAL,A Proposicao procurada nao existe
BOHN GASS,Aguardando Parecer
CLAUDIO CAJADO,A Proposicao procurada nao existe
RAUL HENRY,A Proposicao procurada nao existe
CAMILO CAPIBERIBE,A Proposicao procurada nao existe
AUGUSTO COUTINHO,"Aguardando Parecer, Arquivada, Pronta para Pauta"
MÁRIO NEGROMONTE JR.,A Proposicao procurada nao existe
DANRLEI DE DEUS HINTERHOLZ,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Aguardando Parecer"
GENINHO ZULIANI,A Proposicao procurada nao existe
CELSO MALDANER,Tramitando em Conjunto
GEOVANIA DE SÁ,"Aguardando Parecer, Urgência (Art. 155, RICD)"
TIAGO DIMAS,A Proposicao procurada nao existe
ANDRÉ DE PAULA,A Proposicao procurada nao existe
WALTER ALVES,"Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Deliberação, Tramitando em Conjunto, Retirado pelo Autor"
JOSÉ RICARDO,A Proposicao procurada nao existe
BACELAR,"Pronta para Pauta, Arquivada, Tramitando em Conjunto"
AROLDO MARTINS,A Proposicao procurada nao existe
ÁTILA LIRA,Tramitando em Conjunto
BENEDITA DA SILVA,A Proposicao procurada nao existe
POMPEO DE MATTOS,"Tramitando em Conjunto, Devolvida ao Autor, Tramitando em Conjunto, Aguardando Parecer, Retirado pelo Autor, Aguardando Deliberação, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
DIMAS FABIANO,A Proposicao procurada nao existe
DENIS BEZERRA,A Proposicao procurada nao existe
ZÉ VITOR,A Proposicao procurada nao existe
FLORDELIS,A Proposicao procurada nao existe
ROSANGELA GOMES,Tramitando em Conjunto
CARLOS HENRIQUE GAGUIM,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Devolvida ao Autor, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Deliberação, Tramitando em Conjunto, Devolvida ao Autor, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Deliberação, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Devolvida ao Autor, Aguardando Parecer, Pronta para Pauta, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Urgência (Art. 155, RICD), Aguardando Parecer, Devolvida ao Autor, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Devolvida ao Autor, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Urgência (Art. 155, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Urgência (Art. 155, RICD)"
TITO,A Proposicao procurada nao existe
PROFESSORA ROSA NEIDE,A Proposicao procurada nao existe
CACÁ LEÃO,A Proposicao procurada nao existe
JAQUELINE CASSOL,A Proposicao procurada nao existe
FAUSTO PINATO,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer"
JUSCELINO FILHO,A Proposicao procurada nao existe
MÁRIO HERINGER,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Aguardando Parecer, Pronta para Pauta"
GUILHERME DERRITE,A Proposicao procurada nao existe
TALÍRIA PETRONE,A Proposicao procurada nao existe
ADRIANO DO BALDY,A Proposicao procurada nao existe
VALMIR ASSUNÇÃO,A Proposicao procurada nao existe
CRISTIANO VALE,A Proposicao procurada nao existe
FÁBIO MITIDIERI,Aguardando Parecer
JOAQUIM PASSARINHO,A Proposicao procurada nao existe
EVAIR VIEIRA DE MELO,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto"
PAULO FREIRE COSTA,A Proposicao procurada nao existe
MARCELO FREIXO,A Proposicao procurada nao existe
BOCA ABERTA,A Proposicao procurada nao existe
REGINALDO LOPES,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Deliberação, Aguardando Deliberação de Recurso"
ERIKA KOKAY,"Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Devolvida ao Autor, Tramitando em Conjunto, Aguardando Parecer, Retirado pelo Autor, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator"
JÚLIO DELGADO,"Arquivada, Urgência (Art. 155, RICD)"
ALEXANDRE PADILHA,A Proposicao procurada nao existe
DAVID SOARES,A Proposicao procurada nao existe
LEUR LOMANTO JÚNIOR,A Proposicao procurada nao existe
RUBENS BUENO,"Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Arquivada"
PEDRO WESTPHALEN,A Proposicao procurada nao existe
ABÍLIO SANTANA,A Proposicao procurada nao existe
AFONSO FLORENCE,A Proposicao procurada nao existe
SEBASTIÃO OLIVEIRA,A Proposicao procurada nao existe
JOSÉ ROCHA,"Prioridade (Art. 151, II, RICD), Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator"
ALIEL MACHADO,"Urgência (Art. 155, RICD)"
RODRIGO DE CASTRO,A Proposicao procurada nao existe
JHC,"Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Arquivada"
GENECIAS NORONHA,A Proposicao procurada nao existe
GLAUSTIN FOKUS,A Proposicao procurada nao existe
JUNINHO DO PNEU,A Proposicao procurada nao existe
GURGEL,A Proposicao procurada nao existe
HELDER SALOMÃO,"Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator"
IDILVAN ALENCAR,A Proposicao procurada nao existe
JEFFERSON CAMPOS,"Tramitando em Conjunto, Aguardando Designação de Relator"
NILSON PINTO,A Proposicao procurada nao existe
RENATA ABREU,"Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Arquivada, Arquivada, Tramitando em Conjunto, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada"
LOESTER TRUTIS,A Proposicao procurada nao existe
JÚNIOR MANO,A Proposicao procurada nao existe
VALDEVAN NOVENTA,A Proposicao procurada nao existe
ZECA DIRCEU,A Proposicao procurada nao existe
EDUARDO BISMARCK,A Proposicao procurada nao existe
PROFESSORA DAYANE PIMENTEL,A Proposicao procurada nao existe
GIOVANI CHERINI,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Parecer"
PAULO PIMENTA,"Aguardando Designação de Relator, Aguardando Parecer, Aguardando Parecer, Pronta para Pauta, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
DIEGO GARCIA,"Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator"
ALESSANDRO MOLON,"Aguardando Designação de Relator, Aguardando Designação de Relator, Arquivada, Arquivada, Arquivada, Pronta para Pauta, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Aguardando Parecer"
ALEXANDRE SERFIOTIS,A Proposicao procurada nao existe
MARCOS PEREIRA,A Proposicao procurada nao existe
MARIA ROSAS,A Proposicao procurada nao existe
WALDENOR PEREIRA,A Proposicao procurada nao existe
ANGELA AMIN,A Proposicao procurada nao existe
PADRE JOÃO,"Aguardando Designação de Relator, Pronta para Pauta, Aguardando Designação de Relator, Aguardando Parecer, Pronta para Pauta"
IRACEMA PORTELLA,A Proposicao procurada nao existe
CARLOS ZARATTINI,A Proposicao procurada nao existe
ODAIR CUNHA,A Proposicao procurada nao existe
HENRIQUE FONTANA,A Proposicao procurada nao existe
DRA. VANDA MILANI,A Proposicao procurada nao existe
CAPITÃO WAGNER,A Proposicao procurada nao existe
MARGARIDA SALOMÃO,A Proposicao procurada nao existe
NATÁLIA BONAVIDES,A Proposicao procurada nao existe
OTONI DE PAULA,A Proposicao procurada nao existe
DR. JAZIEL,A Proposicao procurada nao existe
CEZINHA DE MADUREIRA,A Proposicao procurada nao existe
MARINA SANTOS,A Proposicao procurada nao existe
ALTINEU CÔRTES,A Proposicao procurada nao existe
FELIPE FRANCISCHINI,A Proposicao procurada nao existe
EDILÁZIO JÚNIOR,A Proposicao procurada nao existe
EDUARDO COSTA,A Proposicao procurada nao existe
PAULO AZI,A Proposicao procurada nao existe
PROFESSOR JOZIEL,A Proposicao procurada nao existe
LEANDRE,"Devolvida ao Autor, Tramitando em Conjunto, Pronta para Pauta"
WOLNEY QUEIROZ,A Proposicao procurada nao existe
JOÃO H. CAMPOS,A Proposicao procurada nao existe
FÁBIO FARIA,A Proposicao procurada nao existe
CAPITÃO ALBERTO NETO,A Proposicao procurada nao existe
SÂMIA BOMFIM,A Proposicao procurada nao existe
PAULÃO,A Proposicao procurada nao existe
LAFAYETTE DE ANDRADA,A Proposicao procurada nao existe
RICARDO IZAR,"Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Aguardando Designação de Relator, Aguardando Deliberação, Aguardando Parecer, Aguardando Parecer, Transformado em Norma Jurídica"
GUTEMBERG REIS,A Proposicao procurada nao existe
GUILHERME MUSSI,A Proposicao procurada nao existe
AJ ALBUQUERQUE,A Proposicao procurada nao existe
HAROLDO CATHEDRAL,A Proposicao procurada nao existe
EDNA HENRIQUE,A Proposicao procurada nao existe
DANIEL SILVEIRA,A Proposicao procurada nao existe
JOSEILDO RAMOS,A Proposicao procurada nao existe
RICARDO BARROS,Aguardando Designação de Relator
SUBTENENTE GONZAGA,"Arquivada, Retirado pelo Autor, Tramitando em Conjunto, Tramitando em Conjunto"
CLARISSA GAROTINHO,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Aguardando Parecer, Urgência (Art. 155, RICD), Tramitando em Conjunto"
OTACI NASCIMENTO,A Proposicao procurada nao existe
CÉLIO MOURA,A Proposicao procurada nao existe
HERCULANO PASSOS,"Pronta para Pauta, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal"
ZÉ CARLOS,A Proposicao procurada nao existe
LUCIO MOSQUINI,"Tramitando em Conjunto, Tramitando em Conjunto"
PEDRO AUGUSTO BEZERRA,A Proposicao procurada nao existe
MARCELO BRUM,A Proposicao procurada nao existe
DANIEL COELHO,A Proposicao procurada nao existe
DELEGADO MARCELO FREITAS,A Proposicao procurada nao existe
GILBERTO NASCIMENTO,"Tramitando em Conjunto, Devolvida ao Autor"
SERGIO VIDIGAL,"Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
ALÊ SILVA,A Proposicao procurada nao existe
MAURO LOPES,A Proposicao procurada nao existe
WLADIMIR GAROTINHO,A Proposicao procurada nao existe
DA VITORIA,A Proposicao procurada nao existe
OSSESIO SILVA,A Proposicao procurada nao existe
PASTOR EURICO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
RUI FALCÃO,A Proposicao procurada nao existe
MAGDA MOFATTO,A Proposicao procurada nao existe
SANTINI,A Proposicao procurada nao existe
PEDRO PAULO,"Tramitando em Conjunto, Pronta para Pauta"
GLAUBER BRAGA,"Aguardando Parecer, Tramitando em Conjunto, Aguardando Deliberação, Aguardando Deliberação de Recurso"
ALUISIO MENDES,A Proposicao procurada nao existe
CARLOS JORDY,A Proposicao procurada nao existe
GASTÃO VIEIRA,A Proposicao procurada nao existe
REJANE DIAS,"Aguardando Parecer, Aguardando Apreciação pelo Senado Federal"
ROGÉRIO PENINHA MENDONÇA,"Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Autógrafos na Mesa"
FERNANDO COELHO FILHO,A Proposicao procurada nao existe
