Nome,Status
GENERAL PETERNELLI,A Proposicao procurada nao existe
VILSON DA FETAEMG,A Proposicao procurada nao existe
LÉO MORAES,A Proposicao procurada nao existe
CORONEL TADEU,A Proposicao procurada nao existe
FELÍCIO LATERÇA,A Proposicao procurada nao existe
TIRIRICA,A Proposicao procurada nao existe
MERLONG SOLANO,A Proposicao procurada nao existe
KIM KATAGUIRI,A Proposicao procurada nao existe
CHRIS TONIETTO,A Proposicao procurada nao existe
BIA KICIS,A Proposicao procurada nao existe
JOICE HASSELMANN,A Proposicao procurada nao existe
CORONEL ARMANDO,A Proposicao procurada nao existe
HERMES PARCIANELLO,Arquivada
GUIGA PEIXOTO,A Proposicao procurada nao existe
MARCIO ALVINO,A Proposicao procurada nao existe
LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,A Proposicao procurada nao existe
RODRIGO MAIA,"Arquivada, Arquivada, Tramitando em Conjunto, Arquivada"
GUSTAVO FRUET,Arquivada
SÉRGIO BRITO,A Proposicao procurada nao existe
DELEGADO WALDIR,A Proposicao procurada nao existe
DR. LUIZ OVANDO,A Proposicao procurada nao existe
CARLOS BEZERRA,"Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Arquivada, Arquivada, Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Arquivada, Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada, Tramitando em Conjunto, Arquivada, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto"
GREYCE ELIAS,A Proposicao procurada nao existe
RODRIGO AGOSTINHO,A Proposicao procurada nao existe
CAROLINE DE TONI,A Proposicao procurada nao existe
ABOU ANNI,A Proposicao procurada nao existe
JOSIAS GOMES,A Proposicao procurada nao existe
PROFESSOR ISRAEL BATISTA,A Proposicao procurada nao existe
FELIPE CARRERAS,A Proposicao procurada nao existe
DANIEL TRZECIAK,A Proposicao procurada nao existe
CAPITÃO FÁBIO ABREU,A Proposicao procurada nao existe
RUBENS PEREIRA JÚNIOR,A Proposicao procurada nao existe
ANÍBAL GOMES,A Proposicao procurada nao existe
CABO JUNIO AMARAL,A Proposicao procurada nao existe
NELSON BARBUDO,A Proposicao procurada nao existe
ELIAS VAZ,A Proposicao procurada nao existe
ADRIANA VENTURA,A Proposicao procurada nao existe
PAULO GANIME,A Proposicao procurada nao existe
GILSON MARQUES,A Proposicao procurada nao existe
FLÁVIA ARRUDA,A Proposicao procurada nao existe
VINICIUS POIT,A Proposicao procurada nao existe
LUIS MIRANDA,A Proposicao procurada nao existe
MARCEL VAN HATTEM,A Proposicao procurada nao existe
JOSÉ NELTO,A Proposicao procurada nao existe
COVATTI FILHO,A Proposicao procurada nao existe
PAES LANDIM,Retirado pelo Autor
PAULO EDUARDO MARTINS,A Proposicao procurada nao existe
TIAGO MITRAUD,A Proposicao procurada nao existe
SIMPLÍCIO ARAÚJO,A Proposicao procurada nao existe
SANDRO ALEX,A Proposicao procurada nao existe
HERCÍLIO COELHO DINIZ,A Proposicao procurada nao existe
OSMAR TERRA,"Transformado em Norma Jurídica, Arquivada"
PAULO FOLETTO,A Proposicao procurada nao existe
PAULA BELMONTE,A Proposicao procurada nao existe
TEREZA CRISTINA,A Proposicao procurada nao existe
MARCELO ÁLVARO ANTÔNIO,A Proposicao procurada nao existe
ONYX LORENZONI,"Arquivada, Arquivada"
