Nome,Status
DIMAS FABIANO,A Proposicao procurada nao existe
DENIS BEZERRA,A Proposicao procurada nao existe
ZÉ VITOR,A Proposicao procurada nao existe
FLORDELIS,A Proposicao procurada nao existe
ROSANGELA GOMES,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Transformado em Norma Jurídica, Tramitando em Conjunto, Retirado pelo Autor"
CARLOS HENRIQUE GAGUIM,"Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Deliberação, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Retirado pelo Autor, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Designação de Relator"
TITO,A Proposicao procurada nao existe
PROFESSORA ROSA NEIDE,A Proposicao procurada nao existe
CACÁ LEÃO,"Arquivada, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto"
JAQUELINE CASSOL,A Proposicao procurada nao existe
FAUSTO PINATO,"Aguardando Parecer, Aguardando Recurso, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Urgência (Art. 155, RICD), Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Ordinária (Art. 151, III, RICD), Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator, Aguardando Parecer, Aguardando Designação de Relator"
JUSCELINO FILHO,"Prioridade (Art. 151, II, RICD), Devolvida ao Autor, Urgência (Art. 155, RICD), Aguardando Deliberação, Tramitando em Conjunto, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto, Tramitando em Conjunto"
MÁRIO HERINGER,"Aguardando Parecer, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Aguardando Parecer, Aguardando Parecer, Aguardando Designação de Relator, Aguardando Parecer"
GUILHERME DERRITE,A Proposicao procurada nao existe
TALÍRIA PETRONE,A Proposicao procurada nao existe
ADRIANO DO BALDY,A Proposicao procurada nao existe
VALMIR ASSUNÇÃO,"Tramitando em Conjunto, Retirado pelo Autor, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Pronta para Pauta, Aguardando Parecer, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada, Aguardando Designação de Relator, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Parecer, Aguardando Parecer"
CRISTIANO VALE,A Proposicao procurada nao existe
FÁBIO MITIDIERI,"Retirado pelo Autor, Retirado pelo Autor, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Urgência (Art. 155, RICD), Aguardando Recurso, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Constituição de Comissão Temporária, Aguardando Parecer"
JOAQUIM PASSARINHO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Aguardando Designação de Relator, Devolvida ao Autor"
EVAIR VIEIRA DE MELO,A Proposicao procurada nao existe
PAULO FREIRE COSTA,A Proposicao procurada nao existe
MARCELO FREIXO,A Proposicao procurada nao existe
BOCA ABERTA,A Proposicao procurada nao existe
REGINALDO LOPES,"Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Retirado pelo Autor, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Arquivada, Aguardando Parecer"
ERIKA KOKAY,"Arquivada, Retirado pelo Autor, Aguardando Parecer, Pronta para Pauta, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Transformado em Norma Jurídica, Arquivada, Transformado em Norma Jurídica"
JÚLIO DELGADO,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Aguardando Deliberação"
ALEXANDRE PADILHA,A Proposicao procurada nao existe
DAVID SOARES,A Proposicao procurada nao existe
LEUR LOMANTO JÚNIOR,A Proposicao procurada nao existe
RUBENS BUENO,"Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Arquivada, Pronta para Pauta, Pronta para Pauta, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator"
PEDRO WESTPHALEN,A Proposicao procurada nao existe
ABÍLIO SANTANA,A Proposicao procurada nao existe
AFONSO FLORENCE,"Aguardando Parecer, Retirado pelo Autor, Arquivada, Tramitando em Conjunto, Arquivada, Arquivada"
SEBASTIÃO OLIVEIRA,A Proposicao procurada nao existe
JOSÉ ROCHA,Tramitando em Conjunto
ALIEL MACHADO,"Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
RODRIGO DE CASTRO,"Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto"
JHC,"Arquivada, Aguardando Parecer, Arquivada, Aguardando Criação de Comissão Temporária, Aguardando Parecer, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto"
GENECIAS NORONHA,A Proposicao procurada nao existe
GLAUSTIN FOKUS,A Proposicao procurada nao existe
JUNINHO DO PNEU,A Proposicao procurada nao existe
GURGEL,Aguardando Parecer
HELDER SALOMÃO,"Tramitando em Conjunto, Aguardando Designação de Relator, Arquivada, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada"
IDILVAN ALENCAR,A Proposicao procurada nao existe
JEFFERSON CAMPOS,"Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
NILSON PINTO,Aguardando Designação de Relator
RENATA ABREU,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Retirado pelo Autor, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Aguardando Parecer, Arquivada, Aguardando Apreciação pelo Senado Federal, Retirado pelo Autor, Retirado pelo Autor"
LOESTER TRUTIS,A Proposicao procurada nao existe
JÚNIOR MANO,A Proposicao procurada nao existe
VALDEVAN NOVENTA,A Proposicao procurada nao existe
ZECA DIRCEU,Retirado pelo Autor
EDUARDO BISMARCK,A Proposicao procurada nao existe
PROFESSORA DAYANE PIMENTEL,A Proposicao procurada nao existe
GIOVANI CHERINI,"Aguardando Parecer, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Retirado pelo Autor, Arquivada, Tramitando em Conjunto, Retirado pelo Autor, Devolvida ao Autor, Aguardando Parecer, Arquivada, Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto"
PAULO PIMENTA,A Proposicao procurada nao existe
DIEGO GARCIA,"Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto, Transformado em Norma Jurídica, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Aguardando Parecer, Aguardando Designação de Relator, Ordinária (Art. 151, III, RICD), Prioridade (Art. 151, II, RICD), Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Urgência (Art. 155, RICD), Arquivada, Tramitando em Conjunto"
ALESSANDRO MOLON,A Proposicao procurada nao existe
ALEXANDRE SERFIOTIS,A Proposicao procurada nao existe
MARCOS PEREIRA,A Proposicao procurada nao existe
MARIA ROSAS,A Proposicao procurada nao existe
WALDENOR PEREIRA,A Proposicao procurada nao existe
ANGELA AMIN,A Proposicao procurada nao existe
PADRE JOÃO,"Aguardando Deliberação, Transformado em Norma Jurídica, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Aguardando Designação de Relator, Tramitando em Conjunto"
IRACEMA PORTELLA,"Aguardando Parecer, Arquivada, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
CARLOS ZARATTINI,A Proposicao procurada nao existe
ODAIR CUNHA,A Proposicao procurada nao existe
HENRIQUE FONTANA,A Proposicao procurada nao existe
DRA. VANDA MILANI,A Proposicao procurada nao existe
CAPITÃO WAGNER,A Proposicao procurada nao existe
MARGARIDA SALOMÃO,"Arquivada, Arquivada, Arquivada"
NATÁLIA BONAVIDES,A Proposicao procurada nao existe
OTONI DE PAULA,A Proposicao procurada nao existe
DR. JAZIEL,A Proposicao procurada nao existe
CEZINHA DE MADUREIRA,A Proposicao procurada nao existe
MARINA SANTOS,A Proposicao procurada nao existe
ALTINEU CÔRTES,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Definição Encaminhamento"
FELIPE FRANCISCHINI,A Proposicao procurada nao existe
EDILÁZIO JÚNIOR,A Proposicao procurada nao existe
EDUARDO COSTA,A Proposicao procurada nao existe
PAULO AZI,Tramitando em Conjunto
PROFESSOR JOZIEL,A Proposicao procurada nao existe
LEANDRE,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
WOLNEY QUEIROZ,A Proposicao procurada nao existe
JOÃO H. CAMPOS,A Proposicao procurada nao existe
FÁBIO FARIA,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
CAPITÃO ALBERTO NETO,A Proposicao procurada nao existe
SÂMIA BOMFIM,A Proposicao procurada nao existe
PAULÃO,"Tramitando em Conjunto, Arquivada"
LAFAYETTE DE ANDRADA,A Proposicao procurada nao existe
RICARDO IZAR,"Devolvida ao Autor, Tramitando em Conjunto, Aguardando Designação de Relator, Devolvida ao Autor, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Devolvida ao Autor, Aguardando Parecer, Tramitando em Conjunto, Retirado pelo Autor, Devolvida ao Autor, Retirado pelo Autor, Devolvida ao Autor, Prioridade (Art. 151, II, RICD), Pronta para Pauta, Retirado pelo Autor"
GUTEMBERG REIS,A Proposicao procurada nao existe
GUILHERME MUSSI,"Aguardando Designação de Relator, Aguardando Designação de Relator, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Urgência (Art. 155, RICD), Tramitando em Conjunto, Devolvida ao Autor"
AJ ALBUQUERQUE,A Proposicao procurada nao existe
HAROLDO CATHEDRAL,A Proposicao procurada nao existe
EDNA HENRIQUE,A Proposicao procurada nao existe
DANIEL SILVEIRA,A Proposicao procurada nao existe
JOSEILDO RAMOS,A Proposicao procurada nao existe
RICARDO BARROS,"Arquivada, Aguardando Designação de Relator, Retirado pelo Autor, Aguardando Parecer, Aguardando Designação de Relator, Pronta para Pauta, Retirado pelo Autor, Aguardando Parecer, Aguardando Designação de Relator, Tramitando em Conjunto"
SUBTENENTE GONZAGA,"Tramitando em Conjunto, Arquivada, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Arquivada, Tramitando em Conjunto, Transformado em Norma Jurídica, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada"
CLARISSA GAROTINHO,"Tramitando em Conjunto, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Urgência (Art. 155, RICD), Tramitando em Conjunto, Retirado pelo Autor, Pronta para Pauta, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
OTACI NASCIMENTO,A Proposicao procurada nao existe
CÉLIO MOURA,A Proposicao procurada nao existe
HERCULANO PASSOS,"Tramitando em Conjunto, Aguardando Deliberação de Recurso, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal"
ZÉ CARLOS,Aguardando Parecer
LUCIO MOSQUINI,"Urgência (Art. 155, RICD), Pronta para Pauta, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Prioridade (Art. 151, II, RICD), Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Arquivada"
PEDRO AUGUSTO BEZERRA,A Proposicao procurada nao existe
MARCELO BRUM,A Proposicao procurada nao existe
DANIEL COELHO,"Arquivada, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer"
DELEGADO MARCELO FREITAS,A Proposicao procurada nao existe
GILBERTO NASCIMENTO,"Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto"
SERGIO VIDIGAL,"Tramitando em Conjunto, Transformado em Norma Jurídica, Tramitando em Conjunto, Devolvida ao Autor, Tramitando em Conjunto, Arquivada, Arquivada, Aguardando Parecer, Aguardando Recurso, Aguardando Designação de Relator, Pronta para Pauta, Aguardando Designação de Relator, Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Transformado em Norma Jurídica, Aguardando Apreciação pelo Senado Federal, Arquivada, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto"
ALÊ SILVA,A Proposicao procurada nao existe
MAURO LOPES,"Tramitando em Conjunto, Arquivada"
WLADIMIR GAROTINHO,A Proposicao procurada nao existe
DA VITORIA,A Proposicao procurada nao existe
OSSESIO SILVA,A Proposicao procurada nao existe
PASTOR EURICO,"Tramitando em Conjunto, Tramitando em Conjunto"
RUI FALCÃO,A Proposicao procurada nao existe
MAGDA MOFATTO,Arquivada
SANTINI,A Proposicao procurada nao existe
PEDRO PAULO,Arquivada
GLAUBER BRAGA,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Ordinária (Art. 151, III, RICD), Aguardando Deliberação de Recurso"
ALUISIO MENDES,"Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Aguardando Parecer"
CARLOS JORDY,A Proposicao procurada nao existe
GASTÃO VIEIRA,A Proposicao procurada nao existe
REJANE DIAS,"Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor, Arquivada, Retirado pelo Autor"
ROGÉRIO PENINHA MENDONÇA,"Tramitando em Conjunto, Retirado pelo Autor, Aguardando Parecer, Arquivada, Aguardando Designação de Relator, Aguardando Parecer, Arquivada, Tramitando em Conjunto, Arquivada, Arquivada, Aguardando Parecer"
FERNANDO COELHO FILHO,"Tramitando em Conjunto, Arquivada, Tramitando em Conjunto"
SÓSTENES CAVALCANTE,"Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Pronta para Pauta, Aguardando Designação de Relator, Tramitando em Conjunto, Pronta para Pauta, Tramitando em Conjunto, Retirado pelo Autor"
TABATA AMARAL,A Proposicao procurada nao existe
DANIELA DO WAGUINHO,A Proposicao procurada nao existe
RAIMUNDO COSTA,A Proposicao procurada nao existe
JUAREZ COSTA,A Proposicao procurada nao existe
VALTENIR PEREIRA,"Tramitando em Conjunto, Aguardando Designação de Relator"
JÚNIOR BOZZELLA,A Proposicao procurada nao existe
EFRAIM FILHO,"Transformado em Norma Jurídica, Aguardando Autógrafos na Mesa"
JOSIMAR MARANHÃOZINHO,A Proposicao procurada nao existe
CHARLES FERNANDES,A Proposicao procurada nao existe
HUGO LEAL,"Arquivada, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD)"
CARLOS CHIODINI,A Proposicao procurada nao existe
LÍDICE DA MATA,Aguardando Designação de Relator
DR. LUIZ ANTONIO TEIXEIRA JR.,A Proposicao procurada nao existe
MOSES RODRIGUES,"Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Prioridade (Art. 151, II, RICD), Aguardando Parecer"
AGUINALDO RIBEIRO,A Proposicao procurada nao existe
MÁRCIO JERRY,A Proposicao procurada nao existe
ARNALDO JARDIM,A Proposicao procurada nao existe
CELSO RUSSOMANNO,"Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Transformado em Norma Jurídica"
CHARLLES EVANGELISTA,A Proposicao procurada nao existe
PINHEIRINHO,A Proposicao procurada nao existe
FERNANDA MELCHIONNA,A Proposicao procurada nao existe
LAERCIO OLIVEIRA,"Aguardando Designação de Relator, Arquivada, Aguardando Deliberação, Arquivada, Arquivada, Aguardando Designação de Relator, Retirado pelo Autor, Aguardando Designação de Relator"
AÉCIO NEVES,A Proposicao procurada nao existe
SCHIAVINATO,A Proposicao procurada nao existe
CHRISTINO AUREO,A Proposicao procurada nao existe
ASSIS CARVALHO,A Proposicao procurada nao existe
VICENTINHO,"Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Pronta para Pauta, Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Aguardando Parecer, Transformado em Norma Jurídica, Ordinária (Art. 151, III, RICD), Pronta para Pauta, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Apreciação pelo Senado Federal, Aguardando Designação de Relator, Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto, Devolvida ao Autor, Aguardando Parecer"
ROSE MODESTO,A Proposicao procurada nao existe
MILTON VIEIRA,A Proposicao procurada nao existe
LUISA CANZIANI,A Proposicao procurada nao existe
LUIZÃO GOULART,A Proposicao procurada nao existe
FRANCISCO JR.,A Proposicao procurada nao existe
IVAN VALENTE,A Proposicao procurada nao existe
ALEXANDRE LEITE,"Ordinária (Art. 151, III, RICD), Aguardando Designação de Relator, Arquivada, Arquivada, Tramitando em Conjunto, Aguardando Parecer, Aguardando Parecer, Tramitando em Conjunto"
FILIPE BARROS,A Proposicao procurada nao existe
ISNALDO BULHÕES JR.,A Proposicao procurada nao existe
PROFESSORA MARCIVANIA,Arquivada
LEDA SADALA,A Proposicao procurada nao existe
LUIZ ANTÔNIO CORRÊA,A Proposicao procurada nao existe
TED CONTI,A Proposicao procurada nao existe
CARLA ZAMBELLI,A Proposicao procurada nao existe
JOÃO CARLOS BACELAR,A Proposicao procurada nao existe
ENRICO MISASI,A Proposicao procurada nao existe
CARMEN ZANOTTO,"Aguardando Apreciação pelo Senado Federal, Aguardando Apreciação pelo Senado Federal, Transformado em Norma Jurídica, Aguardando Designação de Relator, Arquivada, Aguardando Parecer, Aguardando Apreciação pelo Senado Federal, Aguardando Designação de Relator, Tramitando em Conjunto, Arquivada, Aguardando Deliberação, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator"
JOÃO ROMA,A Proposicao procurada nao existe
ROGÉRIO CORREIA,A Proposicao procurada nao existe
JULIO CESAR RIBEIRO,A Proposicao procurada nao existe
PAULO PEREIRA DA SILVA,Arquivada
BENES LEOCÁDIO,A Proposicao procurada nao existe
DAVID MIRANDA,A Proposicao procurada nao existe
ALENCAR SANTANA BRAGA,A Proposicao procurada nao existe
BOSCO COSTA,A Proposicao procurada nao existe
EDUARDO BOLSONARO,"Tramitando em Conjunto, Aguardando Parecer, Arquivada, Aguardando Deliberação de Recurso, Aguardando Deliberação de Recurso, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
FÁBIO RAMALHO,"Tramitando em Conjunto, Aguardando Designação de Relator, Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Ordinária (Art. 151, III, RICD), Tramitando em Conjunto"
CARLOS GOMES,"Pronta para Pauta, Tramitando em Conjunto, Tramitando em Conjunto, Pronta para Pauta, Arquivada"
OTTO ALENCAR FILHO,A Proposicao procurada nao existe
LUIZA ERUNDINA,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
FRED COSTA,A Proposicao procurada nao existe
PROFESSORA DORINHA SEABRA REZENDE,"Tramitando em Conjunto, Aguardando Parecer, Arquivada, Arquivada, Tramitando em Conjunto, Aguardando Autógrafos na Mesa, Retirado pelo Autor, Transformado em Norma Jurídica, Prioridade (Art. 151, II, RICD)"
EDUARDO DA FONTE,"Prioridade (Art. 151, II, RICD), Urgência (Art. 155, RICD)"
ELCIONE BARBALHO,"Tramitando em Conjunto, Tramitando em Conjunto"
MARCELO ARO,"Aguardando Designação de Relator, Aguardando Designação - Aguardando Devolução de Relator que deixou de ser Membro, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Apreciação pelo Senado Federal, Aguardando Designação de Relator"
EDUARDO BRAIDE,A Proposicao procurada nao existe
FÁBIO TRAD,A Proposicao procurada nao existe
FLÁVIA MORAIS,"Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Tramitando em Conjunto"
JORGE BRAZ,A Proposicao procurada nao existe
DELEGADO ANTÔNIO FURTADO,A Proposicao procurada nao existe
DR. FREDERICO,A Proposicao procurada nao existe
SANDERSON,A Proposicao procurada nao existe
BIA CAVASSA,A Proposicao procurada nao existe
MAJOR FABIANA,A Proposicao procurada nao existe
EDUARDO BARBOSA,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Retirado pelo Autor"
SORAYA SANTOS,"Aguardando Parecer, Transformado em Norma Jurídica, Tramitando em Conjunto, Aguardando Parecer, Aguardando Apreciação pelo Senado Federal"
DRA. SORAYA MANATO,A Proposicao procurada nao existe
LIZIANE BAYER,A Proposicao procurada nao existe
PEDRO CUNHA LIMA,"Aguardando Designação de Relator, Pronta para Pauta, Aguardando Designação de Relator, Aguardando Apreciação pelo Senado Federal"
MARIANA CARVALHO,"Tramitando em Conjunto, Aguardando Designação de Relator, Aguardando Parecer, Aguardando Parecer, Pronta para Pauta, Tramitando em Conjunto, Retirado pelo Autor, Devolvida ao Autor, Aguardando Designação de Relator, Arquivada, Aguardando Parecer, Aguardando Apreciação pelo Senado Federal, Tramitando em Conjunto, Tramitando em Conjunto, Tramitando em Conjunto"
RENILDO CALHEIROS,A Proposicao procurada nao existe
PASTOR SARGENTO ISIDÓRIO,A Proposicao procurada nao existe
ÁUREA CAROLINA,A Proposicao procurada nao existe
AUREO RIBEIRO,A Proposicao procurada nao existe
LAURIETE,A Proposicao procurada nao existe
ANDRÉ FUFUCA,"Retirado pelo Autor, Aguardando Designação de Relator, Aguardando Designação de Relator"
BRUNA FURLAN,"Retirado pelo Autor, Arquivada, Tramitando em Conjunto"
DANILO CABRAL,"Arquivada, Tramitando em Conjunto"
ARTHUR LIRA,A Proposicao procurada nao existe
DIEGO ANDRADE,"Tramitando em Conjunto, Tramitando em Conjunto, Arquivada, Tramitando em Conjunto, Tramitando em Conjunto, Devolvida ao Autor, Aguardando Designação de Relator"
LÉO MOTTA,A Proposicao procurada nao existe
JOENIA WAPICHANA,A Proposicao procurada nao existe
MIGUEL LOMBARDI,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto, Aguardando Parecer, Tramitando em Conjunto, Transformado em Norma Jurídica"
DR. ZACHARIAS CALIL,A Proposicao procurada nao existe
HEITOR SCHUCH,"Prioridade (Art. 151, II, RICD), Tramitando em Conjunto, Transformado em Norma Jurídica, Arquivada, Tramitando em Conjunto"
LUIZ LIMA,A Proposicao procurada nao existe
BIRA DO PINDARÉ,A Proposicao procurada nao existe
ALEXANDRE FROTA,A Proposicao procurada nao existe
ENÉIAS REIS,A Proposicao procurada nao existe
GERVÁSIO MAIA,A Proposicao procurada nao existe
ZÉ NETO,A Proposicao procurada nao existe
EMIDINHO MADEIRA,A Proposicao procurada nao existe
PAULO MAGALHÃES,"Aguardando Designação de Relator, Tramitando em Conjunto, Tramitando em Conjunto"
TÚLIO GADÊLHA,A Proposicao procurada nao existe
CHIQUINHO BRAZÃO,A Proposicao procurada nao existe
FELIPE RIGONI,A Proposicao procurada nao existe
CÉLIO STUDART,A Proposicao procurada nao existe
SIDNEY LEITE,A Proposicao procurada nao existe
NORMA AYUB,A Proposicao procurada nao existe
ANDRÉ JANONES,A Proposicao procurada nao existe
CELINA LEÃO,A Proposicao procurada nao existe
STEFANO AGUIAR,"Tramitando em Conjunto, Retirado pelo Autor, Tramitando em Conjunto, Tramitando em Conjunto"
RODRIGO COELHO,A Proposicao procurada nao existe
PAULO RAMOS,A Proposicao procurada nao existe
GIOVANI FELTES,A Proposicao procurada nao existe
MARCELO CALERO,A Proposicao procurada nao existe
HÉLIO COSTA,A Proposicao procurada nao existe
LUIZ FLÁVIO GOMES,A Proposicao procurada nao existe
ROSANA VALLE,A Proposicao procurada nao existe
ARLINDO CHINAGLIA,A Proposicao procurada nao existe
BIBO NUNES,A Proposicao procurada nao existe
LUCAS REDECKER,A Proposicao procurada nao existe
MAJOR VITOR HUGO,A Proposicao procurada nao existe
JÚNIOR FERRARI,A Proposicao procurada nao existe
MARCELO MORAES,A Proposicao procurada nao existe
EMANUEL PINHEIRO NETO,A Proposicao procurada nao existe
LUCIANO BIVAR,A Proposicao procurada nao existe
ADOLFO VIANA,A Proposicao procurada nao existe
DR. LEONARDO,A Proposicao procurada nao existe
LOURIVAL GOMES,A Proposicao procurada nao existe
GILBERTO ABRAMO,A Proposicao procurada nao existe
PASTOR GILDENEMYR,A Proposicao procurada nao existe
